Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Flexible pattern matching algorithm in chinese strings","20084011615962","","Zhou, Xueguang (1, 2); Zhang, Huanguo (2) ","(1) College of Eleetronic Engineering, Naval University of Engineering, Wuhan 430072, China (2) School of Computer, Wuhan University, Wuhan 430033, China ","Zhou, X.(zxg196610@hotmail.com) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","610-614","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","Chinese","","","","9787900719706","10.1109/CHICC.2008.4604947","4604947","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Presently the research on the security of network contents has faced the challenge of network breakthrough techniques. A popular Chinese network breakthrough technique is to jam malicious characters in key words, and /or replace the Chinese characters in key words with homonyms or homophones, or complicated Chinese characters. With this method some malicious web pages make themselves escape from the network filtering and intrusion detection. While most existing pattern matching algorithms in Chinese strings cannot detect this kind of attacks. In this paper we give a formulized definition of flexible pattern matching in Chinese strings, and compare the classical algorithms for pattern matching in strings, and choose the prefix searching strategy to realize the flexible algorithms for pattern matching in single-pattern string and multi-pattern string. Our algorithm can match the Chinese strings jammed with malicious characters, and partially resolve the Chinese network breakthrough problem that other classical matching algorithms in string cannot solve.","12","String searching algorithms","Intrusion detection - Jamming - Pattern matching - Websites","Chinese characters - Chinese strings - Flexible patterns - Malicious web pages - Matching algorithm - Pattern matching algorithms - Searching strategy - Security content","711 Electromagnetic Waves - 723 Computer Software, Data Handling and Applications",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Preparation and properties of Yb-TiO2 photocatalysts","20121814985423","","Xu, Liu-Jun (1); Yan, Ning-Ning (1); Zhu, Zhong-Qi (1); Liu, Qing-Ju (1) ","(1) Yunnan Key Laboratory of Nanomaterials and Technology, Yunnan University, Kunming 650091, China ","Liu, Q.-J. ","Gongneng Cailiao/Journal of Functional Materials","Gongneng Cailiao","","Journal of Functional Materials, P.O. Box 1512, Chongqing, 630700, China","43","6","771-774","March 30, 2012","","","2012","Chinese","10019731","","","","","","","","","","GOCAEA","Journal article (JA)","Yb-doping TiO2 photocatalysts were synthesized by sol-gel method and characterized by XRD, UV-Vis, FT-IR et al. Meanwhile, the degradation of methyl blue (MB) was investigated under fluorescent lamp to test the influence of different Yb-doping concentration and sintered temperature on the photocatalytic activity of the prepared samples. The results show that all the prepared samples consist of anatase and rutile phases. Yb-doping can extend the absorption spectrum of TiO2 to the visible light region and increase the separation of the photoelectron-hole pairs. Thus, the photocatalytic activity is improved. The best preparation condition is as follows: sintered temperature T=650°C, Yb-doping concentration: n(Yb):n(Ti)=0.005 and pH value=2.5.","26","Ytterbium","Fluorescent lamps - Oxide minerals - Photocatalysis - Photocatalysts - Sintering - Sol-gel process - Titanium dioxide","Methyl blue - Nano-TiO - pH value - Photocatalytic activities - Preparation and properties - Preparation conditions - Rutile phasis - Sintered temperature - TiO - Visible light region - XRD - Yb-doping","536.1 Powder Metallurgy Operations - 547.2 Rare Earth Metals - 741.1 Light/Optics - 803 Chemical Agents and Basic Industrial Chemicals - 804.2 Inorganic Compounds - 813.1 Coating Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The methods for solving influence diagrams: A review","20140817340076","","Yang, Ming (1); Zhou, Lihua (2); Ruan, Huifeng (3) ","(1) College of Yunnan Tranditional Medician, Kunming, China (2) School of Information, Yunnan University, Kunming 650091, China (3) College of Yunnan Police Officer, Kunming, China ","","Proceedings - 2013 International Conference on Information Technology and Applications, ITA 2013","Proc. - Int. Conf. Inf. Technol. Appl., ITA","Anhui Polytechnic University; Zhejiang GongShang University; Zhejiang University of Finance and Economics","IEEE Computer Society","","","427-431","2013","Proceedings - 2013 International Conference on Information Technology and Applications, ITA 2013","","2013","English","","","","9781479928767","10.1109/ITA.2013.104","6710020","2013 International Conference on Information Technology and Applications, ITA 2013","November 16, 2013 - November 17, 2013","Chengdu, China","102520","","Conference article (CA)","Influence diagrams (IDs) are one of the most commonly used graphical decision models for reasoning under uncertainty. Solving an ID means determining the optimal strategy for the decision maker and the value or certain equivalent of the decision situation when that optimal strategy is applied. Much research effort has been devoted to develop methods and algorithms for solving IDs, and a vast literature on this problem has been yielded. This paper attempts a brief exposition on the methods common used for solving IDs, for the purpose of providing a help for decision makers to select appropriate methods when they solve IDs. © 2013 IEEE.","14","Decision making","Bayesian networks - Optimal systems","Certain equivalent - Decision makers - Decision models - Decision situation - Influence diagram - Optimal strategies - Reasoning under uncertainty - Research efforts","912.2 Management - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Cluster research based on remote server contention states using K-Means over the Internet","20084011616586","","Yu, Song (1); Fan, Xiaoping (2); Liao, Zhifang (1) ","(1) School of Software, Central South University, Changsha 410075, China (2) Institute of Information Science and Engineering, Central South University, Changsha 410083, China ","Yu, S.(ys@mail.csu.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","773-776","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","Chinese","","","","9787900719706","10.1109/CHICC.2008.4605625","4605625","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","In the environment of data integration over the Internet, the remote server's contention states take direct effect on the cost of a data query. So to determine the server contention states plays an import role to estimate the cost of query. This paper uses sample queries and K-Means algorithm to determine the remote server's contention states, and get the response cost of the server, then develops a set of cost model for each server contention states by a multiple regression process, to estimate the cost in the system. This method can accurately predict the system contention state and estimate the cost of a query precisely, with the acceptable error which the maximum is 26 percent, the minimum is 7.4 percent, most are around 10 percent.","13","Cost benefit analysis","Cost estimating - Data integration - K-means clustering","Clustering - Cost modeling - Data query - K-means - Multiple regressions - Query cost models - Remote servers","723.2 Data Processing and Image Processing - 911 Cost and Value Engineering; Industrial Economics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"On the equivalence between the rDCT and the DsCT techniques","20084011616606","","Wang, Xingxuan (1); Zheng, Dazhong (2) ","(1) Department of Electronic Engineering, Fudan University, Shanghai 200433, China (2) Department of Automation, Tsinghua University, Beijing 100084, China ","Wang, X.(wxx07@fudan.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","131-136","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605786","4605786","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","The two continuous variable dynamic systems (CVDS) based techniques, the reiterative difference control technique (rDCT) and the differences control technique (DsCT), have been successively proposed and applied to a furnace system with multiple parallel passes for the system to be pass balancing, both of which have demonstrated many advantages over some advanced control approaches and given good application results. This paper studies the problem of the equivalence between the two CVDS-based control techniques. It first shows that the two techniques are equivalent to each other, then analyzes the equivalence factors of the two techniques for some different cases respectively, and finally points out that the equivalence factors might vary with a different number of the parallel passes.","7","Equivalence classes","Control engineering","DsCT technique - Equivalence - Equivalence factor - Furnace systems - rDCT technique","731.1 Control Systems",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Computation of all stabilizing first order controllers for fractional-order systems","20084011616419","","Hamamci, S.E. (1); Kanthabhabha, P. (2); Vaithiyanathan, K. (2) ","(1) Electrical-Electronics Engineering Department, Inonu University, 44280 Malatya, Turkey (2) Department of Chemical Engineering, Annamalai University, Annamalainagar, 608002 Tamil Nadu, India ","Hamamci, S. E.(shamamci@inonu.edu.tr) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","123-128","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605635","4605635","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","This paper presents an effective solution to the problem of stabilizing a given but arbitrary fractional-order system using a first order controller C(s) = (x1 s +x2)/(s + s1). The problem is solved by determining the global stability region in the controller parameter space [x1, x2, x3] using D-decomposition technique. Analytical expressions are derived for the purpose of obtaining the stability boundaries of this region which are described by real root boundary, infinite root boundary and complex root boundary. Thus, the complete set of stabilizing first order controller parameters is obtained. The algorithm has a simple and reliable result which is illustrated by several examples, and hence is practically useful in the analysis and design of fractional-order control systems.","18","Controllers","Algebra - Control system analysis - Stabilization","Analytical expressions - Controller parameter - Effective solution - First-order controller - Fractional order control system - Fractional-order systems - Global stability - Stability boundaries","731.1 Control Systems - 732.1 Control Equipment - 921.1 Algebra",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Nonlinear system identification with delayed neural network","20084011616567","","Zhang, Jianhua (1); Li, Huiguang (1); Wu, Xueli (1, 2); Guan, Xinping (1) ","(1) Yanshan University, Qinhuangdao 066004, China (2) Hebei University of Science and Technology, Shijiazhuang 050054, China ","Zhang, J.(zhangjianhuaysu@yahoo.com.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","717-720","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605659","4605659","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","In this brief, the identification problem for time-varying delay nonlinear system is discussed. We use a delayed dynamic neural network to do on-line identification. This neural network has dynamic series-parallel structure. The stability conditions of on-line identification are derived by Lyapunov-Krasovskii approach. The weights of the delayed neural network are updated by the identification error.","13","Neural networks","Identification (control systems) - Nonlinear systems","Delay - Delayed neural networks - Dynamic neural networks - Identification errors - Identification problem - Lyapunov-Krasovskii approach - On-line identification - Time varying- delays","731.1 Control Systems - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"H∞ control under arbitrary switching for minimum-phase switched nonlinear systems","20084011616580","","Zhao, Shengzhi (1); Zhang, Qingling (1); Zhao, Jun (2) ","(1) Institute of System Science, Northeastern University, Shenyang 110004, China (2) School of Information Science and Engineering, Northeastern University, Shenyang 110004, China ","Zhao, S.(zzsszz2002@163.com) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","758-760","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","Chinese","","","","9787900719706","10.1109/CHICC.2008.4605515","4605515","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","This paper is concerned with H∞ control under arbitrary switching for minimum-phase switched nonlinear systems with relative degree one. By using of common Lyapunov Functions method, we exploit the structural characteristic of the switched nonlinear systems to construct nonlinear state feedbacks to guarantee the closed-loop system has any given L2-gain with internal stability under arbitrary switching. Conditions under which the H∞ control problem is solvable rely on the minimum-phase property. The H∞ control problem for the considered switched nonlinear system is attributed to the stability problem of its zero dynamics.","15","System stability","Closed loop systems - Lyapunov functions - Nonlinear systems - State feedback","Arbitrary switching - Common Lyapunov functions - Internal stability - L2 gain - Nonlinear state feedbacks - Structural characteristics - Switched non-linear systems - Zero dynamics","731.1 Control Systems - 921 Mathematics - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Three-phase four-leg active power filter based on nonlinear optimal predictive control","20084011615894","","Wang, Xiaogang (1, 2); Xie, Yunxiang (1); Shuai, Dingxin (1) ","(1) Electrical Power College, South China University of Technology, Guangzhou 510640, China (2) Department of Information and Control Engineering, Guangzhou University, Guangzhou 510006, China ","Wang, X.(ieewxg@sohu.com) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","217-222","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4604911","4604911","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","In this paper a nonlinear predictive control using optimal control is applied to the current control of a three-phase four-wire shunt active power filter. The control law has closed analytical form and on-line dynamic optimization is avoided, the control law is easy to implement. Three phase currents are sensed and then transformed to synchronous rotating reference frame, positive and nega tive load currents distortions are extracted and regarded as reference currents of the active power filter's phase a, b and c, while zero sequence current in neutral wire is compensated by the fourth leg separately. A proportional-integral regulator is applied to the outer dc voltage loop and the compensated error is added to the inner loop d-axis current reference. Switching signals are generated through a 2-dimensional space vector pulse width modulator (SVPWM) for phase a, b, c, and through a triangular modulator for the fourth leg. The simulation results show that the APF based on the proposed method has good static and dynamic performance.","9","Active filters","Control theory - Predictive control systems - Pulse width modulation - Two term control systems - Vector spaces","Active power Filter - Nonlinear predictive control - Optimal controls - Proportional-integral regulator - Rotating reference frame - Shunt active power filters - Static and dynamic performance - Three-phase four-leg","703.2 Electric Filters - 731.1 Control Systems - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Water absorption and retention properties of poly (acrylic acid-acrylamide)","20133516679134","","Liu, Yu-Gui (1); Zhang, Jin (1); Zhu, Zhong-Qi (1); Liu, Qiang (1); Liu, Qing-Ju (1) ","(1) Yunnan Key Laboratory of Nanomaterials and Technology, Yunnan University, Kunming 650091, China ","Liu, Q.-J. ","Gongneng Cailiao/Journal of Functional Materials","Gongneng Cailiao","","Journal of Functional Materials, P.O. Box 1512, Chongqing, 630700, China","44","13","1842-1846","July 15, 2013","","","2013","Chinese","10019731","","","","10.3969/j.issn.1001-9731.2013.13.005","","","","","","GOCAEA","Journal article (JA)","Superabsorbent polymer has been attracted widespread attention and application, because of its higher water absorption, better water retention and salt-resistance. The water absorption and retention of PAA-AM in salt solution of different anion and cation strength, different pH values and different soil texture was investigated. The results show that PAA-AM has a big effect on salt solution of different anion and cation strength, the sequence of influence to ionic of different valence state was trivalence > bivalence> monovalence; and optimum condition of used in environment of acid and alkali was pH value between 6 to 8; PAA-AM was put in soil and sand rate of different proportion, it can improve capability of soil water retention and soil aggregate structure; the water retention capability of infliction PAA-AM in sand is better than the other soil of same processed, so PAA-AM is more suitable for using in the soil of sand soil.","14","Hydrogels","Carboxylic acids - Ionic strength - pH - Positive ions - Soil moisture - Soils","Acrylic acids - Different proportions - Optimum conditions - pH value - Retention properties - Soil water retention - Superabsorbent polymer - Water retention capability","483.1 Soils and Soil Mechanics - 801 Chemistry - 804 Chemical Products Generally - 804.1 Organic Compounds",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on preparation and properties of Y-TiO2 photocatalyst","20143118012479","","Liu, Jian-Mei (1); Duan, Ping (1); Zhu, Zhong-Qi (1); Zhang, Jin (1); Liu, Qing-Ju (1) ","(1) Yunnan Key Laboratory of Nanomaterials and Nanotechnology, Yunnan University, Kunming 650091, China ","Liu, Q.-J.(qjliu@ynu.edu.cn) ","Gongneng Cailiao/Journal of Functional Materials","Gongneng Cailiao","","Journal of Functional Materials","45","12","12060-12064","20140630","","","2014","Chinese","10019731","","","","10.3969/j.issn.1001-9731.2014.12.011","","","","","","GOCAEA","Journal article (JA)","Yttrium doped TiO2 photocatalysts were synthesized by sol-gel process using yttrium nitrate and tetrabutyl titanate as precursors and characterized by XRD, DSC-TGA, FT-Raman, UV-Vis and PL methods. The influences of different preparation condition on properties were studied. The photocatalytic activity of Y-TiO2 was investigated by measuring the degradation rate of methylene-blue (MB) under the irradiation of fluorescent lamp. The results show that yttrium doping can not only inhibit the phase transition of anatase to rutile but also broaden the absorption region to visible light and inhibit the recombination of the photo-generated electrons and holes. The photocatalytic activity of the sample with molar ratio of Y:TiO2 =0.6% and sintered at 500°C for 4 h was the best under the irradiation of fluorescent light, it was 97.32% within 3 h and significantly higher than that of Degussa P25(58.62%) under the same experimental conditions.","23","Yttrium alloys","Degradation - Irradiation - Oxide minerals - Photocatalysis - Photocatalysts - Sintering - Sol-gel process - Titanium dioxide - Yttrium","Experimental conditions - Photo-catalytic - Photocatalytic activities - Photogenerated electrons - Preparation conditions - Tetra-butyl titanate - TiO - Y-Doping","549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 711.1 Electromagnetic Waves in Different Media - 802.2 Chemical Reactions - 802.3 Chemical Operations - 803 Chemical Agents and Basic Industrial Chemicals - 804.2 Inorganic Compounds - 813.1 Coating Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Preparation and formaldehyde gas sensing properties of Ag-LaFeO3","20122415111130","","Lin, Yu-Tao (1); Xu, Tao (1); Zhu, Zhong-Qi (1); Liu, Qing-Ju (1) ","(1) Yunnan Key Laboratory of Nanomaterials and Technology, Yunnan University, Kunming 650091, China ","Liu, Q.-J. ","Gongneng Cailiao/Journal of Functional Materials","Gongneng Cailiao","","Journal of Functional Materials, P.O. Box 1512, Chongqing, 630700, China","43","7","831-834","April 15, 2012","","","2012","Chinese","10019731","","","","","","","","","","GOCAEA","Journal article (JA)","Formaldehyde gas-sensing properties of Ag-LaFeO3 prepared by sol-gel method combined with microwave chemical method were studied in this paper. The specimen powders were characterized by thermo-gravimetry-differential scanning calorimetry (TG-DSC), X-ray diffraction (XRD) and Fourier transform infrared spectroscopy (FT-IR). The results show that the phase of Ag-LaFeO3 powders including Ag and LaFeO3 are perovskite. The sensor of Ag-LaFeO3 synthesized from the AgNO3 and La (NO3)3 precursors with the molar ratio of 1:9 shows the best sensitivity for 1.0×10-6 formaldehyde than the others. In addition, the response and recovery time are both about 180s.","19","Silver","Chemical sensors - Differential scanning calorimetry - Formaldehyde - Fourier transform infrared spectroscopy - Gas detectors - Perovskite - Powders - Sol-gel process - X ray diffraction - X ray powder diffraction","Ag-LaFeO3 - Chemical method - Gas sensing properties - Molar ratio - Recovery time - Scanning calorimetry - Sensitivity","536 Powder Metallurgy - 547.1 Precious Metals - 801 Chemistry - 804 Chemical Products Generally - 813.1 Coating Techniques - 931.3 Atomic and Molecular Physics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Research progress of TiO2 co-doped with rare earth and N ions","20123815457427","","Xu, Liu-Jun (1); Yan, Ning-Ning (1); Liu, Qing-Ju (1) ","(1) Yunnan Key Laboratory of Nanomaterials and Technology, Yunnan University, Kunming 650091, China ","Liu, Q.-J. ","Gongneng Cailiao/Journal of Functional Materials","Gongneng Cailiao","","Journal of Functional Materials, P.O. Box 1512, Chongqing, 630700, China","43","13","1665-1668","July 15, 2012","","","2012","Chinese","10019731","","","","","","","","","","GOCAEA","Journal article (JA)","Titanium dioxide is a very important photocatalyst. By means of ion doping, the optical absorption range and photocatalytic activity can be improved effectively. The modified mechanism of TiO2 co-doped with rare earth and N ions was introduced, and the effects of ions doping on the crystal and electrical structure were analyzed. The problems and the development prospects of TiO2 co-doped with rare earth and N ions were also summarized.","35","Titanium dioxide","Crystal structure - Metal ions - Photocatalysis - Photocatalysts - Rare earths","Co-doped - Co-doping - Development prospects - Electrical structures - Ion doping - Modified mechanism - Photo-catalytic - Photocatalytic activities - Rare earth ions - Research progress - TiO","533 Ore Treatment and Metal Refining - 741.1 Light/Optics - 801.4 Physical Chemistry - 803 Chemical Agents and Basic Industrial Chemicals - 804.2 Inorganic Compounds",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Dynamic virtual prototype of soldier system","20084011616456","","Li, Feng (3); Li, Shuguang (2); Zheng, Lei (3); Lou, Li (1); Xu, Cheng (1) ","(1) School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing 210094, China (2) Institute of Chemical Defense and Technology, Beijing 102205, China (3) School of Transportation, LuDong University, Yantai 264025, China ","","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","329-333","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605604","4605604","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","The development of soldier system is customarily based on intuition and experience, however, the costs of this process without simulation is quite high. For this, the soldier simulation system should be established. Based on the multi-body dynamics principle, the definition of dynamic virtual prototype (DVP) of soldier system is presented. The topological structure of soldier system is constructed and the strategy of realizing the DVP for soldier system is put forward. The methodology of virtual prototype modeling is laid out. The main portion of the paper is followed along with a discussion of four aspects of DVP: the collaborative simulation environment and hardware configuration are established, the information architecture of DVP is presented, and the module modeling methods of DVP are studied in detail including interior/exterior ballistic trajectory, weapon system, human-weapon system, computer/communication system, and defence system. And an example of soldier system was simulated to validate this strategy. The discussion of this paper can forecast and correct mistakes which may appear in the design before the prototype is manufactured to assure the feasibility of design scheme, shorten the period of product design and reduce the costs of production.","5","Product design","Computer hardware - Manufacture - Virtual prototyping","Ballistic trajectories - Collaborative model - Collaborative simulation - Hardware configurations - Information architectures - Soldier system - System simulations - Virtual prototype models","722 Computer Systems and Equipment - 723.5 Computer Applications - 913.1 Production Engineering - 913.4 Manufacturing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Design of autopilot for Aerodynamic/Reaction-jet Multiple control missile using variable structure control","20084011615982","","Fan, Yonghua (1); Li, Xin (2); Yang, Jun (2); Zhang, Yuzhuo (1) ","(1) College of Automation, Northwestern Polytechnical University, Xi'an 710072, China (2) College of Astronautics, Northwestern Polytechnical University, Xi'an 710072, China ","Fan, Y.(fyhlixin@163.com) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","642-645","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4604993","4604993","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","A switch scheme of Reaction-jet/Aerodynamic Multi-control missile using pose controlled pulse-engine is present. In order to increase response speed of autopilot and reducing the coupling form Reaction-jet to aerohelm, in the last stage of attacking the aerodynamic controller is disconnection and Reaction-jet controller is used only. In the first part, the model of the Reaction-jet control system is given; then, the Reaction-jet controller has been designed by using variable structure control. Finally it is proved by simulation that this multiple controller can greatly enhance response speed and has well robustness to the effect of jet interaction.","6","Controllers","Aerodynamics - Air navigation - Engines - Missiles - Structural design - Variable structure control","Jet interactions - Last stage - Multiple controllers - Reaction jet - Reaction jet control - Response speed","404.1 Military Engineering - 408.1 Structural Design, General - 431.5 Air Navigation and Traffic Control - 651.1 Aerodynamics, General - 731.3 Specific Variables Control - 732.1 Control Equipment",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"On fundamental frequency contour synthesis and control method for Chinese Speech Synthesis","20084011616572","","Zhang, Peng (1, 3); Wang, Lihong (2); Liu, Sheng (3) ","(1) Key Auto-control Laboratory, Heilongjiang University, Harbin 150080, China (2) Harbin College of Supervisor and Inspection for Products Quality, Harbin 150036, China (3) Harbin Engineering University, Harbin 150001, China ","Zhang, P. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","739-742","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","Chinese","","","","9787900719706","10.1109/CHICC.2008.4605513","4605513","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Based on Chinese tone characteristics and knowledge of phonetics, improving on Fujisaki's command-response model, generation model of fundamental frequency contour for Chinese Speech Synthesis is presented to simulate intonation, phrase tone trend and prosodic change of syllable for Chinese utterances. Under controlling of phrase command and tone command, which reflects all the relationships of prosodic hierarchy and prosodic parameters, simple methods have been proposed for model parameters setting and F0 synthesis based rules. The experimental results show the proposed methods to be available in this paper.","8","Natural frequencies","Speech synthesis","Command-response model - Fundamental frequencies - Fundamental frequency contour - Model parameters - Phrase command - Prosodic hierarchy - Prosodic parameter - Syllable command","751.5 Speech",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Exponential stability criteria for uncertain stochastic systems","20084011615835","","Li, Yumei (1, 2); Guan, Xinping (1); Peng, Dan (1); Luo, Xiaoyuan (1) ","(1) Institute of Electrical Engineering, Yanshan University, Qinhuangdao 066004, China (2) Department of Mathematics and System Science, Xinjiang University, Urumuqi 830046, China ","Li, Y.(xpguan@ysu.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","21-25","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4604980","4604980","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Lhis paper considers the problem of delay-dependent exponential stability in mean square for a class of stochastic systems with polytopic-type uncertainties and time-varying delay. Based on the application of the descriptor model transformation and free weighting matrices to express this relationship among the system variables and among the terms in the Newton-Leibniz formula, some new delay-dependent exponential stability criteria are obtained in terms of linear matrix inequalities(LMIs). Lhe new criteria are less conservative than existing ones. Numerical examples demonstrate the new criteria are effective and are an improvement over existing ones.","13","Stability criteria","Linear matrix inequalities - Linear transformations - Mathematical transformations - Robustness (control systems) - Stochastic control systems - Stochastic systems - System stability","Delay dependent exponential stability - Delay-dependent criteria - Descriptor model transformation - Exponential stability in mean square - Linear stochastic system - Polytopic-type uncertainty - Time varying state-delay - Uncertain stochastic systems","731.1 Control Systems - 921.1 Algebra - 921.3 Mathematical Transformations - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
