Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"An Effective Feature Fusion Method for Protein Subnuclear Localization","20191106636122","","Wu, Liwen (1); Xiang, Yi (1); Yang, Yikun (1); Yao, Shaowen (1); Xue, Gang (1); Jiang, Oian (2); Jin, Xin (2) ","(1) School of Software, Yunnan University, Kunming; 650504, China (2) School of Information, Yunnan University, Kunming; 650504, China ","Xue, Gang(mess@ynu.edu.cn) ","Proceedings - 2018 11th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics, CISP-BMEI 2018","Proc. - Int. Congr. Image Signal Process., BioMed. Eng. Inf., CISP-BMEI","","Institute of Electrical and Electronics Engineers Inc.","","","","July 2, 2018","Proceedings - 2018 11th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics, CISP-BMEI 2018","","1 of 1","2018","English","","","","9781538676042","10.1109/CISP-BMEI.2018.8633262","8633262","11th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics, CISP-BMEI 2018","October 13, 2018 - October 15, 2018","Beijing, China","144766","","Conference article (CA)","Protein sub-nuclear localization plays a significant role in life science research. Feature extraction is the key step in the processes of protein sub-nuclear localization, it should include useful and sufficient protein information as possible. However, the single feature extraction method often can't extract sufficient information. Thus, we propose a novel method by combining PseAAC with PSSM to solve this problem. First, PseAAC and PSSM are used to extract the information, respectively. Secondly, the KPCA is used to reduce the dimensionality of PseAAC and PSSM. Thirdly, the useful information of PseAAC and PSSM will be integrated by proposed method. At last, the integrated feature vectors are classified by Random Forest. The classification performance will be evaluated with four evaluation indexes by jackknife test. According to the experiments results, the proposed feature fusion method is effective for protein sub-nuclear localization. © 2018 IEEE.","23","Image processing","Biomedical engineering - Biomedical signal processing - Decision trees - Extraction - Feature extraction - Principal component analysis - Proteins","Classification performance - Feature extraction methods - Kernel principal component - Life science research - Nuclear localization - PseAAC - PSSM - Subnuclear localization","461.1 Biomedical Engineering - 716.1 Information Theory and Signal Processing - 802.3 Chemical Operations - 804.1 Organic Compounds - 922.2 Mathematical Statistics - 961 Systems Science",,"Number: 61863036, Acronym: -, Sponsor: National Youth Foundation of China; ","ACKNOWLEDGMENT This work is supported by the National Foundation of China (No. 61863036).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A diploma anti-forgery system based on lightweight digital signatures","20150800546680","","Dai, Yue (1); Su, Shenghui (1, 2) ","(1) School of Information Engineering, Yangzhou University, Yang Zhou, China (2) College of Computer Sciences, Beijing University of Technique, Beijing, China ","","Proceedings - 2014 10th International Conference on Computational Intelligence and Security, CIS 2014","Proc. - Int. Conf. Comput. Intell. Secur., CIS","Aviation Key Laboratory of Science and Technology on Airborne and Missileborne Computer; Beijing Normal University; Guangdong University of Technology; IEEE CPS; Shenzhen University; Xidian University","Institute of Electrical and Electronics Engineers Inc.","","","647-651","January 20, 2015","","","1of1","2015","English","","","","9781479974344","10.1109/CIS.2014.44","7016976","10th International Conference on Computational Intelligence and Security, CIS 2014","November 15, 2014 - November 16, 2014","Kunming, Yunnan, China","110202","","Conference article (CA)","In this paper the authors analyze the problems and shortcomings of the existing diploma anti-forgery systems, and propose a new diploma anti-forgery system based on digital identities. A digital identity is produced through the JUNA lightweight digital signature scheme. It hide the private key of a university, the ID number of a student, the graduating date etc, consists of only 16 alphanumeric characters, and can be printed directly on a diploma page. When a digital identity is verified, it is inputted into a mobile phone by a checker, and then is sent to a unified verification platform which stores public keys of all universities and the informaton of students, and returns the result of 'True / False' to the mobile phone. Besides, the new system adds a resident ID number as the security trusted root to a digital identity, which effectively and thoroughly solves the diploma anti-forgery problem with low cost and low environmental pollution. © 2014 IEEE.","16","Electronic document identification systems","Authentication - Cellular telephones - Computer crime - Mobile phones - Mobile security - Network security - Telephone sets","Alphanumeric characters - Digital identity - Digital signature schemes - Diploma anti-forgery - Environmental pollutions - ID number - Security - Verification platforms","718.1 Telephone Systems and Equipment - 723 Computer Software, Data Handling and Applications",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Decision support system for good quality flue-cured tobacco based on knowledge model","20113514275406","","Li, Fo-Lin (1); Yang, Huan-Wen (1); Zhang, Xi (2); Hu, Xiao-Man (1); Zou, Wei (1); Liu, Yang-Zhong (1) ","(1) Tobacco College, Yunnan Agricultural University, Kunming, 650201, China (2) Electrons and Computer Center of Yunnan Province, Yunnan University, Kunming, 650223, China ","Li, F.-L.(Fordmail@163.com) ","Advanced Materials Research","Adv. Mater. Res.","","Trans Tech Publications, P.O. Box 1254, Clausthal-Zellerfeld, D-38670, Germany","304","","279-283","2011","Multi-Functional Materials and Structures Engineering","","","2011","English","10226680","","","9783037852002","10.4028/www.scientific.net/AMR.304.279","","2011 International Conference on Multi-functional Materials and Structures Engineering, ICMMSE 2011","June 11, 2011 - June 12, 2011","Suzhou, China","86214","","Conference article (CA)","In order to improve the mathematical description quantitatively, and support decision in tobacco crop knowledge. A Good quality flue-cured tobacco production and management decision support system (GQFKMTDSS) has been designed and developed applying JSP under the Windows Server environment, based on good quality flue-cured tobacco knowledge model with system analysis methods and mathematical modeling techniques. The system helps for forecasting function and guiding decision-making to good quality flue-cured tobacco. © (2011) Trans Tech Publications.","6","Decision support systems","Artificial intelligence - Curing - Decision making - Flues - Functional materials - Mathematical techniques - Systems analysis - Tobacco - Windows operating system","Flue-cured tobacco - Knowledge model - Management decisions - Mathematical descriptions - Mathematical modeling - System analysis method - Windows Servers","961 Systems Science - 951 Materials Science - 921 Mathematics - 912.2 Management - 821.4 Agricultural Products - 815.1 Polymeric Materials - 723.4 Artificial Intelligence - 723 Computer Software, Data Handling and Applications - 521 Fuel Combustion and Flame Research",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A decision-making method for selecting cloud computing service based on information entropy","20153701267295","","Jiang, Rong (1, 2); Liao, Hongzhi (2); Yang, Ming (1); Li, Chunhong (1) ","(1) School of Information, Yunnan University of Finance and Economics, China (2) School of Software, Yunnan University, China ","","International Journal of Grid and Distributed Computing","Int. J. Grid Distrib. Comput.","","Science and Engineering Research Support Society","8","4","225-232","September 11, 2015","","","","2015","English","20054262","","","","10.14257/ijgdc.2015.8.4.21","","","","","","","Journal article (JA)","This paper proposes an information-entropy-based decision-making method for selecting cloud computing service. Firstly, an evaluation index system (EIS-DMSCS) is developed. Secondly, a decision-making method is constructed. Finally, the application example proves the scientificity, effectiveness and feasibility of this method. © 2015 SERSC.","13","Decision making","Cloud computing","Application examples - Cloud computing services - Cloud services - Decision-making method - Evaluation index system - Information entropy","722.4 Digital Computers and Systems - 912.2 Management",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A method of backward probabilistic logic reasoning of decision problems","20084011616047","","Li, Yong (1, 2); Liu, Weiyi (2) ","(1) Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Kunming 650051, China (2) School of Information Science and Engineering, Yunnan University, Kunming 650091, China ","Li, Y.(leon@people.com.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","657-662","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605124","4605124","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","There are critical problems in reasoning of decision problems with casual relations. One is how to process backward reasoning. Another is the discrepancy between logic and probability in denoting casual relations. We propose and implement a backward probabilistic logic reasoning approach, which combings Conditional Event Algebra and Markov Monte Carlo simulating algorithm. By partly changing casual relations in a decision problem, we first make the problem of backward reasoning possible, and then bring the logic consistent with the probability in denoting casual relation by extending normal measurable space with conditional event. We transform the conditional event to normal events and corresponding logical combination events via Conditional Event Algebra, and use Gibbs simulation to sample the normal events to be a stationary state. By computing the quantitative values of the stationary events, we can evaluate the quantitative value of conjunction and disjunction operations of conditional event at last and finish backward reasoning. An application of our method shows how we process a backward reasoning in a sequential decision.","12","Probabilistic logics","Algebra - Computer circuits - Electric breakdown","Backward probabilistic logic reasoning - Casual relation - Conditional events - Decision problems - Logic and probability - Logical combination - Quantitative values - Sequential decisions","701.1 Electricity: Basic Concepts and Phenomena - 721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 721.3 Computer Circuits - 921.1 Algebra",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Anti-cancer research on Melodinus sp. (Apocynaceae Juss.)","20153601247125","","Lu, Yao (1); Bradshaw, T. (2); Hazra, B. (3); Voravuthikunchai, S.P. (4); Srichan, T. (4); Qazzaz, M. (2); Debnath, S. (5); Khoo, T.J. (1); Wiart, C. (1) ","(1) School of Pharmacy, University of Nottingham, Malaysia Campus, Semenyih; Selongar, Malaysia (2) Centre for Biomolecular Sciences, University of Nottingham, Nottingham, United Kingdom (3) Department of Pharmaceutical Technology, Jadavpur University, Calcutta, India (4) Natural Product Research Center, Prince of Songkla University, Hatyai, Thailand (5) Department of Pharmaceutical Technology, Jadavpur University, Calcutta, India ","Lu, Yao(emilyly@126.com) ","Medicine Sciences and Bioengineering - Proceedings of the 2014 International Conference on Medicine Sciences and Bioengineering, ICMSB 2014","Medicine Sciences and Bioengineering - Proceedings of the 2014 International Conference on Medicine Sciences and Bioengineering, ICMSB 2014","","CRC Press/Balkema","","","13-18","2015","","","1 of 1","2015","English","","","","9781138026841","","","Proceedings of the 2014 International Conference on Medicine Sciences and Bioengineering, ICMSB 2014","August 16, 2014 - August 17, 2014","Kunming, Yunnan, China","118459","","Conference article (CA)","Melodinus sp. a very rare medicinal plant belonging to the family of Apocynaceae. Six different extracts of Melodinus sp. leaves and barks were screened for their in vitro antitumor activities, among the extracts, the bark and leaf chloroform extract showed significant antitumor activities, the most susceptible cell line is the human breast cancer cell line MCF-7. Besides, HCT-116 colorectal carcinoma cells lines and HT-29 human colon cancer line also have excellent results. © 2015 Taylor & Francis Group, London.","10","Diseases","Cell culture - Chlorine compounds - Plant extracts","Anti-tumor activities - Apocynaceae - Cancer research - Chloroform extracts - Colorectal carcinoma - Human breast cancer cells - Human colon cancer - Medicinal plants","461.9 Biology",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The cervical spine rehabilitation function monitoring based on the video","20084011616167","","Chen, Na (1); Fan, Jin (2); Wang, Wei (1); Qin, Hao (1); Wen, Jin (3); Shi, Xinling (1) ","(1) School of Information Sciences and Engineering, Yunnan University, Kunming 650091, China (2) Second Affiliated Hospital of Kunming, Medical College, Kunming 650031, China (3) Department of Electrical Engineering, Kunming University, Kunming 650118, China ","Chen, N.(lucychensias@yahoo.com.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","222-225","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","","9787900719706","10.1109/CHICC.2008.4605251","4605251","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","This paper's aim is to present a kind of monitoring method about information technology. Through regular monitoring and tracking, we calculate kinds of different characteristic parameters. These parameters constitute the patient's database. Analysis with these characteristic parameters shows the changing trend of the characteristic curve. By comparing the curve between the patient and the Normal, doctors can diagnose the disease objectively.","6","Control engineering",,"Cervical spine - Changing trends - Characteristic curve - Characteristic parameters - Monitoring and tracking - Monitoring methods","731.1 Control Systems - 901 Engineering Profession",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Phosphorus removal of waste water by using converter sludge","2005369347074","","Lan, Yao-Zhong (1); Wang, Li-Hong (1); Yang, Yu (1) ","(1) Materials Department, Yunnan University, Kunming 650091, China ","Lan, Y.-Z. ","Gongneng Cailiao/Journal of Functional Materials","Gongneng Cailiao","","Journal of Functional Materials","36","7","1113-1115","July 2005","","","","2005","English","10019731","","","","","","","","","","GOCAEA","Journal article (JA)","Converter sludge, a byproduct produced on large amounts in the steel making process, is an important resource that can be utilized effectively. This paper describes an experiment in which converter sludge was tested as an adsorbent for the removal of phosphorus from waste water. It was found that the phosphorus removal depended on the amount of converter sludge added, the pH value and the contact time. Under laboratory conditions when the added sludge was 2.0 mg/100 ml, the contact time 4 h and the pH value of equalized 4, over 88% of phosphorus was removed; the experimental data on converter sludge adsorption of phosphorus in the water fitted the Freundlich isotherm model. Converter sludge was found to be very effective in adsorbing the phosphorus.","6","Wastewater","Adsorbents - Environmental protection - Phosphorus - Removal - Steelmaking","Converter sludge - Phosphorus removal - Waste water","452.3 Industrial Wastes - 454.2 Environmental Impact and Protection - 545.3 Steel","Experimental (EXP)",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Evaluation of parameters for monitoring an anaerobic digestion process","20191306701793","","Mei, Bing (1, 2); Zhi, Linghou (1, 2); Cheng, Qigu (1) ","(1) Yunnan Agricultural University, Faculty of Civil and Architectural Engineering, Kunming; 650000, China (2) Engineering and Research Center for Industrial Biogas Technology, Yunnan Province University, Kunming; 650201, China ","","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","","Institute of Physics Publishing","227","2","","March 4, 2019","3rd International Conference on Energy Engineering and Environmental Protection - Development and Utilization of New Energy Resources","","2 of 6","2019","English","17551307","17551315","","","10.1088/1755-1315/227/2/022021","022021","3rd International Conference on Energy Engineering and Environmental Protection, EEEP 2018","November 19, 2018 - November 21, 2018","Sanya, China","146116","","Conference article (CA)","The use of volatile fatty acids (VFAs) as process indicators in anaerobic digestion of FW was studied. In this paper, the anaerobic digestion of food waste (FW) at 37? under quasi-continuous conditions was described. The aim of this work is to determine a reliable parameter which could be used as an indicator of process imbalance during anaerobic digestion of FW. The results showed that VFAs change constitutes the most important indicator of early warning of process imbalances during anaerobic digestion of FW. During the recovery of the process, propionate could best describe the normalizing of the process. © 2019 Published under licence by IOP Publishing Ltd.","9","Anaerobic digestion","Energy resources - Environmental protection - Volatile fatty acids","Anaerobic digestion process - Early warning - Evaluation of parameters - Food waste - Process indicators - Volatile fatty acids (VFAs)","454.2 Environmental Impact and Protection - 525.1 Energy Resources and Renewable Energy Issues - 804.1 Organic Compounds",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A formal representation of Domain-Specific Metamodeling Language XMML based on first-order logic","20115214631719","","Jiang, Tao (1); Wang, Xin (1) ","(1) Yunnan University of Nationalities, 134 Yi Er Yi Avenue, Kunming, 650031, China ","Jiang, T.(jtzwy123@gmail.com) ","Procedia Engineering","Procedia Eng.","","Elsevier Ltd","15","","5440-5444","2011","2011 International Conference on Advanced in Control Engineering and Information Science, CEIS 2011","","","2011","English","18777058","","","","10.1016/j.proeng.2011.08.1009","","2011 International Conference on Advanced in Control Engineering and Information Science, CEIS 2011","August 18, 2011 - August 19, 2011","Dali, Yunnam, China","87786","","Conference article (CA)","Domain-Specific Modeling has been widely and successfully used in software system modeling of specific areas. Domain-Specific Metamodeling Language (DSMML) defined by informal method cannot strictly represent its structural semantics, so its properties such as consistency cannot be systematically and precisely verified. In response, the paper proposes a formal representation of the structural semantics of DSMML named XMML. We illustrate our approach by formalization of refinement relationship of XMML based on first-order logic. Based on this, the approach of consistency verification of metamodels built based on XMML is presented. © 2011 Published by Elsevier Ltd.","13","Computer circuits","Formal logic - Semantics","Consistency - Metamodeling - Refinement - Structural semantics - XMML","721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 721.3 Computer Circuits",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Event-based nonlinear control: From centralized to decentralized systems","20161102092962","","Liu, Tengfei (1); Jiang, Zhong-Ping (2) ","(1) Northeastern University, Shenyang; 110819, China (2) New York University, Northeastern University, 5 MetroTech Center, Brooklyn; 11201, United States ","","2015 IEEE International Conference on Information and Automation, ICIA 2015 - In conjunction with 2015 IEEE International Conference on Automation and Logistics","IEEE Int. Conf. Inf. Autom., ICIA - conjunction IEEE Int. Conf. Autom. Logist.","CAS Shenzhen Institute of Advanced Technology; Harbin Institute of Technology Shenzhen Graduate School; HIT State Key Laboratory of Robotics and Systems; IEEE Robotics and Automation Society; Shanghai Gaitech Scientific Instruments Co., Ltd.; The Chinese University of Hong Kong","Institute of Electrical and Electronics Engineers Inc.","","","690-695","September 28, 2015","2015 IEEE International Conference on Information and Automation, ICIA 2015 - In conjunction with 2015 IEEE International Conference on Automation and Logistics","","1of1","2015","English","","","","9781467391047","10.1109/ICInfA.2015.7279374","7279374","2015 IEEE International Conference on Information and Automation, ICIA 2015 - In conjunction with 2015 IEEE International Conference on Automation and Logistics","August 8, 2015 - August 10, 2015","Yunnan, China","116345","","Conference article (CA)","This paper develops a new decentralized event-triggered control strategy for large-scale nonlinear systems. The control systems are assumed to be transformable into an interconnection of input-to-state stable (ISS) subsystems with the sampling errors as the inputs. For the subsystems, the events of data sampling are triggered by appropriately choosing threshold signals, which are independent with each other for the decentralized implementation. Through an ISS small-gain design, infinitely fast sampling can be avoided for each subsystem and asymptotic regulation is achievable for the large-scale system. © 2015 IEEE.","25","Decentralized control","Automation - Large scale systems - Nonlinear systems - Robustness (control systems)","Asymptotic regulation - Decentralized system - Event-triggered controls - Input to state stable - Input-to-state stability - Large-scale nonlinear systems - Non linear control - Small gain theorem","731 Automatic Control Principles and Applications - 731.1 Control Systems - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Video object tracing based on particle filter with ant colony optimization","20104213306578","","Hao, Zhou (1); Zhang, Xuejie (1); Yu, Pengfei (1); Li, Haiyan (1) ","(1) Information School, Yunnan University, Kunming, China ","Hao, Z.(zhouhao@ynu.edu.cn) ","Proceedings - 2nd IEEE International Conference on Advanced Computer Control, ICACC 2010","Proc. - IEEE Int. Conf. Adv. Comput. Control, ICACC","","IEEE Computer Society","3","","232-236","2010","Proceedings - 2nd IEEE International Conference on Advanced Computer Control, ICACC 2010","","","2010","English","","","","9781424458462","10.1109/ICACC.2010.5486857","5486857","","","","","","Conference article (CA)","Classical particle filter needs large numbers of samples to properly approximate the posterior density of the state evolution. Furthermore, sample impoverishment is an inevitable problem, which is a key issue in the performance of a particle filter. In this paper, a particle filtering algorithm based on ant colony optimization (ACO) was proposed to enhance the performance of particle filter with small sample set. ACO algorithm optimized the sample set before re-sampling step. Target state estimation was computed according to the optimized samples. Ant colony algorithm can effectively eliminate particle degeneration and enhance its robustness. Experiment results demonstrate that the proposed algorithm effectively improved the efficiency of video object tracking system. © 2010 IEEE.","9","Ant colony optimization","Artificial intelligence - Bandpass filters - Monte Carlo methods - Motion compensation - State estimation - Tracking (position)","Ant colony algorithms - Ant Colony Optimization (ACO) - Particle degenerations - Particle filter - Sample impoverishment - Target state estimations - Video object tracking - Video tracking","703.2 Electric Filters - 723.4 Artificial Intelligence - 731.1 Control Systems - 921.5 Optimization Techniques - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Multi-pedestrian tracking based on feature learning method with lateral inhibition","20161102092944","","Li, Baopu (1, 2, 3, 4); Yang, Can (2, 3, 4); Xu, Guoqing (2, 3, 4) ","(1) Shenzhen University, Shenzhen, China (2) Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China (3) Shenzhen College of Advanced Technology, University of Chinese Academy of Sciences, China (4) Chinese University of Hong Kong, Hong Kong, Hong Kong ","Xu, Guoqing(gqxu@siat.ac.cn) ","2015 IEEE International Conference on Information and Automation, ICIA 2015 - In conjunction with 2015 IEEE International Conference on Automation and Logistics","IEEE Int. Conf. Inf. Autom., ICIA - conjunction IEEE Int. Conf. Autom. Logist.","CAS Shenzhen Institute of Advanced Technology; Harbin Institute of Technology Shenzhen Graduate School; HIT State Key Laboratory of Robotics and Systems; IEEE Robotics and Automation Society; Shanghai Gaitech Scientific Instruments Co., Ltd.; The Chinese University of Hong Kong","Institute of Electrical and Electronics Engineers Inc.","","","524-529","September 28, 2015","2015 IEEE International Conference on Information and Automation, ICIA 2015 - In conjunction with 2015 IEEE International Conference on Automation and Logistics","","1of1","2015","English","","","","9781467391047","10.1109/ICInfA.2015.7279343","7279343","2015 IEEE International Conference on Information and Automation, ICIA 2015 - In conjunction with 2015 IEEE International Conference on Automation and Logistics","August 8, 2015 - August 10, 2015","Yunnan, China","116345","","Conference article (CA)","As one of the hot issues in computer vision, multi-pedestrian tracking has received more and more attention recently. In this paper, under the tracking-by-detection framework, we propose a new feature learning method with lateral inhibition, combining with the traditional detection method, which is demonstrated to be effective. The tracking part utilizes a framework built upon particle filter, and the computation of the particle weight coordinately considers detector confidence, particle velocity and other factors. In addition, we carry out a procedure of particle variation before particle resampling to reduce the loss of particle diversity. As a bridge between the detector's output and the tracker's output, data association divides the original assignment into several independent branches for computation efficiency. Our algorithm has been shown to be feasible and effective after extensive experiments on some standard data sets. © 2015 IEEE.","28","Automation","Learning systems - Monte Carlo methods - Surface discharges - Velocity control","Computation efficiency - Detection methods - Lateral inhibition - Particle filter - Particle variations - Particle velocities - Pedestrian tracking - Tracking by detections","701.1 Electricity: Basic Concepts and Phenomena - 731 Automatic Control Principles and Applications - 731.3 Specific Variables Control - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis of autowave characteristics for competitive pulse coupled neural network and its application","20091912074272","","Zhou, Dongming (1); Nie, Rencan (1); Zhao, Dongfeng (1) ","(1) Information College, Yunnan University, Kunming, 650091, China ","Zhou, D.(dmzhou@ynu.edu.cn) ","Neurocomputing","Neurocomputing","","Elsevier","72","10-12","2331-2336","June 2009","","","","2009","English","09252312","","","","10.1016/j.neucom.2008.12.008","","","","","","NRCGEO","Journal article (JA)","The characteristics of pulse wave propagation of competitive pulse coupled neural network (CPCNN) are analyzed for the solution of the network shortest routing. The setting terms of the neuron parameters for the pulse wave propagation along the routing of the shortest path tree (SPT) of the network routing graph are educed. The simulation results show that the proposed method is an effective algorithm when the network routing graph holds many nodes. With the nodes number of the network increasing, the number of iterations of our algorithm will basically hold the line. The method shows better computational performance and dominance. Crown Copyright © 2009.","11","Network routing","Acoustic wave velocity - Algorithms - Forestry - Graph theory - Neural networks - Trees (mathematics) - Wave propagation","Computational performance - Effective algorithms - Neuron parameters - Number of iterations - Pulse coupled neural network - Pulse wave propagation - Routing - Shortest path tree","751.1 Acoustic Waves - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A Novel Multi-Focus Image Fusion Method Based on Stationary Wavelet Transform and Local Features of Fuzzy Sets","20174104263644","","Jiang, Qian (1); Jin, Xin (1); Lee, Shin-Jye (2, 3); Yao, Shaowen (3) ","(1) School of Information, Yunnan University, Kunming; 650091, China (2) Queens' College, University of Cambridge, Cambridge; CB3 9ET, United Kingdom (3) School of Software, Yunnan University, Kunming; 650091, China ","Lee, Shin-Jye(camhero@gmail.com) ","IEEE Access","IEEE Access","","Institute of Electrical and Electronics Engineers Inc.","5","","20286-20302","October 1, 2017","","","","2017","English","","21693536","","","10.1109/ACCESS.2017.2758644","8055559","","","","","","Journal article (JA)","The key issue of multi-sensor image fusion is how to accurately extract and fuse the high-quality pixels or coefficients of source images. Nevertheless, the so-called high-quality is an uncertain or fuzzy definition, which is very suitable for fuzzy theory to address this problem. By the integration of stationary wavelet transform (SWT) and fuzzy sets, this paper proposes a new multi-focus image fusion scheme, which can merge the important features of different source images into a fused image. First, the source images are decomposed by SWT to get a set of sub-images with different detailed features. Second, the Gaussian membership function (GMF) is utilized to get the fuzzy sets of sub-images data. Third, the local spatial frequency (LSF) is employed to extract the local features of the sub-images by the generated fuzzy sets. At last, the fusion rule is designed based on consistency verification to fuse the sub-images according to the LSF of fuzzy sets, and then inverse SWT (ISWT) is implemented to reconstruct the fused image. The experimental and contrastive results of different image sets show that the proposed method is an effective multi-focus image fusion scheme which can achieve better fusion effect than other methods. © 2013 IEEE.","50","Image fusion","Fuzzy sets - Image processing - Inverse problems - Membership functions - Wavelet transforms","Consistency verifications - Gaussian membership function - Important features - Multi sensor images - Multi-sensor information fusion - Multifocus image fusion - Spatial frequency - Stationary wavelet transforms","723.2 Data Processing and Image Processing - 921 Mathematics - 921.3 Mathematical Transformations",,"Number: 2017YJS108, Acronym: -, Sponsor: -; Number: -, Acronym: BIOINT, Sponsor: Biological Interactions Doctoral Programme; Number: 61640306, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported in part by the National Natural Science Foundation of China under Grant 61640306, in part by the Scientific Research Fund of Education Department of Yunnan Province in China under Grant 2017YJS108, and in part by the Doctoral Candidate Academic Award of Yunnan Province in China.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Design of 12 lead ECG signal generator based on DDS arithmetic","20101612868513","","He, Lesheng (1) ","(1) Information Institute, Yunnan University, Kunming 650091, China ","He, L.(he_lesheng@263.net) ","Yi Qi Yi Biao Xue Bao/Chinese Journal of Scientific Instrument","Yi Qi Yi Biao Xue Bao","","Science Press","31","2","275-280","February 2010","","","","2010","Chinese","02543087","","","","","","","","","","YYXUDY","Journal article (JA)","ECG signal generator is a key apparatus in the development of intelligent ECG equipment. How to create a consecutive variable heart rate ECG is the difficulty of ECG signal generator. In this paper, a method based on DDS (direct digital frequently synthesis) arithmetic for multi-lead ECG is given, which is realized on the ARM7 processor based real-time operating system uC/OS-II. At first, the thesis proves the feasibility of the method based on DDS arithmetic. The primary parameters of the arithmetic are elicited according to the frequency characteristics of ECG signal. Then, the paper gives out a means to adjust the length of LUT. At last, the main source of the frequency error is analyzed. And theoretical derivation indicates that the system error of the method is 26×10-6 Experiment results indicate that the proposed method is effective and has important theoretical and practical values.","15","Electrocardiography","ARM processors - Computer operating systems - Embedded systems - Real time systems - Signal generators","ECG signal generators - Embedded real time operating system - Frequency characteristic - Frequency errors - Primary parameters - Real time operating system - System errors - Theoretical derivations","461.6 Medicine and Pharmacology - 721 Computer Circuits and Logic Elements - 722.4 Digital Computers and Systems",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
