Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"3D visualization model and sample implementation of 0-1 function on variant logic","20133516682999","","Wang, Huan (1); Zhu, Jie-Ao (1); Liu, Xue (1); Zheng, Jeffrey (1) ","(1) Software School Yunnan University, Kunming, China ","","Advanced Materials Research","Adv. Mater. Res.","","Trans Tech Publications Ltd, Kreuzstrasse 10, Zurich-Durnten, CH-8635, Switzerland","718-720","","480-483","2013","Advanced Measurement and Test III","","","2013","English","10226680","","","9783037857168","10.4028/www.scientific.net/AMR.718-720.480","","2013 3rd International Conference on Advanced Measurement and Test, AMT 2013","March 13, 2013 - March 14, 2013","Xiamen, China","99019","","Conference article (CA)","Random sequences generated by different logic functions play an important role in cryptography. The structure and the special properties of the logic function has been one of the most active areas of research. In order to study the random sequence and its related logic functions, many models have been established, and different advanced tools are applied to make complex data visualization. In this paper, sample logic functions are transferred into variant logic expressions to form a set of measurements. Using selected measurements, a 3D visual model is proposed. Selected 3D visual results are shown their intrinsic 3D spatial characteristics of relevant logic functions respectively. © (2013) Trans Tech Publications, Switzerland.","4","Three dimensional","Data visualization - Three dimensional computer graphics - Visualization","3D visual modeling - 3D Visualization - 3D visualization model - Logic expressions - Random sequence - Spatial characteristics - Special properties - Variant logic","723.5 Computer Applications - 902.1 Engineering Graphics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Process control: Higher vocational college practical teaching of ideological and political theory analysis","20152901038689","","Xiaoqing, Wang (1) ","(1) Yunnan Open University, Kunming, China ","Xiaoqing, Wang ","Proceedings of the 2013 International Conference on Advanced Information Engineering and Education Science, ICAIEES 2013","Proc. Int. Conf. Adv. Inf. Eng. Educ. Sci., ICAIEES","","Atlantis Press","","","259-262","2013","","","1of1","2013","Chinese","","","","9789078677949","","","2013 International Conference on Advanced Information Engineering and Education Science, ICAIEES 2013","December 19, 2013 - December 20, 2013","Beijing, China","111667","","Conference article (CA)","Higher vocational colleges and universities thought politics theory class practice teaching in the classroom practice teaching, campus practice teaching process, Should not only embody the characteristics of ideological and political theory course teaching in higher vocational colleges, And combined with the goal of higher vocational education, To practice teaching of ideological and political theory course in higher vocational colleges has brought many worth exploring, the study of space, Process of practice teaching of ideological and political theory teaching process control is the practice teaching of ideological and political theory teaching effect one of the useful means of ascension. © 2013. The authors - Published by Atlantis Press.","3","Teaching","Apprentices - Control theory - Process control","Classroom practices - Higher vocational colleges - Higher vocational educations - Political theory course - Practical teachings - Practice teachings - Process of practice - Teaching process","731.1 Control Systems - 912.4 Personnel",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Multi-focus image fusion based on PCNN model","20124515638209","","Wang, Xiaorui (1); Zhou, Dongming (1); Nie, Rencan (1); Zhao, Dongfeng (1) ","(1) Information College, Yunnan University, Kunming 650091, China ","Zhou, D.(zhoudm@ynu.edu.cn) ","Proceedings of the 2012 4th International Conference on Intelligent Human-Machine Systems and Cybernetics, IHMSC 2012","Proc. Int. Conf. Intelligent Hum.-Mach. Syst. Cybern., IHMSC","","IEEE Computer Society","1","","289-292","2012","Proceedings of the 2012 4th International Conference on Intelligent Human-Machine Systems and Cybernetics, IHMSC 2012","","","2012","English","","","","9780769547213","10.1109/IHMSC.2012.79","6305683","2012 4th International Conference on Intelligent Human-Machine Systems and Cybernetics, IHMSC 2012","August 26, 2012 - August 27, 2012","Nanchang, Jiangxi, China","93599","","Conference article (CA)","Based on the PCNN model and contrast modulation method, a new multi-focus image fusion method is proposed in this paper. Send source images into the PCNN and compute the contrast. The characteristic of image region clustering enhances the veracity of contrast. Then using the normalization contrast modulation gets two fusion images. Finally, use local variance to get the new fusion image. The experiment indicates that the fusion image contains more information about the edge, texture and detail, and it has a better contrast. Compared with the common methods, the innovative method embodies better fusion performance in information, standard and average grads. © 2012 IEEE.","8","Image fusion","Cybernetics - Image enhancement - Man machine systems - Modulation","Fusion performance - Image regions - Innovative method - Local variance - Modulate - Modulation methods - Multifocus image fusion - PCNN","723.2 Data Processing and Image Processing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Face recognition using KPCA and KFDA","20134116829423","","Li, Hong Mei (1); Zhou, Dong Ming (1); Nie, Ren Can (1); Li, Xiang (1); Deng, Hai Ying (1) ","(1) Information College, Yunnan University, Kunming, China ","Zhou, D. M.(zhoudm@ynu.edu.cn) ","Applied Mechanics and Materials","Appl. Mech. Mater.","","Trans Tech Publications Ltd, Kreuzstrasse 10, Zurich-Durnten, CH-8635, Switzerland","380-384","","3850-3853","2013","Vehicle, Mechatronics and Information Technologies","","","2013","English","16609336","16627482","","9783037858202","10.4028/www.scientific.net/AMM.380-384.3850","","2013 International Conference on Vehicle and Mechanical Engineering and Information Technology, VMEIT 2013","August 17, 2013 - August 18, 2013","Zhengzhou, Henan, China","99783","","Conference article (CA)","KPCA extracting principal component with nonlinear method is an improved PCA. The KPCA can extract the feature set which is more suitable in categorization than the conventional PCA. The method of KFDA is equivalent to KPCA plus LDA. KPCA is first performed and then LDA is used for a second feature extraction in the KPCA-transformed space. The KPCA and KFDA have been got widely used in feature extraction and face recognition. In this paper, the method of KPCA and KFDA is analyzed and their nature is revealed. Finally, the effectiveness of the algorithm is verified using the ORL database. © (2013) Trans Tech Publications, Switzerland.","7","Face recognition","Feature extraction - Information technology - Principal component analysis","Feature sets - KFDA - KPCA - LDA - Non-linear methods - ORL database - Principal Components","716 Telecommunication; Radar, Radio and Television - 903 Information Science - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A lightweight scheme for multi-focus image fusion","20180504697036","","Jin, Xin (1); Hou, Jingyu (2); Nie, Rencan (1); Yao, Shaowen (3); Zhou, Dongming (1); Jiang, Qian (1); He, Kangjian (1) ","(1) School of Information, Yunnan University, Kunming, China (2) School of Information Technology, Deakin University, Melbourne, Australia (3) School of Software, Yunnan University, Kunming, China ","Zhou, Dongming(zhoudm@ynu.edu.cn) ","Multimedia Tools and Applications","Multimedia Tools Appl","","Springer New York LLC","77","18","23501-23527","September 1, 2018","","","","2018","English","13807501","15737721","","","10.1007/s11042-018-5659-4","","","","","","MTAPFB","Journal article (JA)","The aim of multi-focus image fusion is to fuse the images taken from the same scene with different focuses so that we can obtain a resultant image with all objects in focus. However, the most existing techniques in many cases cannot gain good fusion performance and acceptable complexity simultaneously. In order to improve image fusion efficiency and performance, we propose a lightweight multi-focus image fusion scheme based on Laplacian pyramid transform (LPT) and adaptive pulse coupled neural networks-local spatial frequency (PCNN-LSF), and it only needs to deal with fewer sub-images than common methods. The proposed scheme employs LPT to decompose a source image into the corresponding constituent sub-images. Spatial frequency (SF) is calculated to adjust the linking strength β of PCNN according to the gradient features of the sub-images. Then oscillation frequency graph (OFG) of the sub-images is generated by PCNN model. Local spatial frequency (LSF) of the OFG is calculated as the key step to fuse the sub-images. Incorporating LSF of the OFG into the fusion scheme (LSF of the OFG represents the information of its regional features); it can effectively describe the detailed information of the sub-images. LSF can enhance the features of OFG and makes it easy to extract high quality coefficient of the sub-image. The experiments indicate that the proposed scheme achieves good fusion effect and is more efficient than other commonly used image fusion algorithms. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","38","Image fusion","Image enhancement - Image processing - Laplace transforms - Neural networks - Object recognition","Efficiency and performance - Fusion performance - Image fusion algorithms - Laplacian Pyramid - Multifocus image fusion - Oscillation frequency - Pulse coupled neural network - Spatial frequency",,,"Number: 2017YJS108, Acronym: -, Sponsor: Scientific Research Fund of Liaoning Provincial Education Department; Number: 61640306, Acronym: -, Sponsor: National Natural Science Foundation of China; ","Acknowledgements The authors thank the editors and the anonymous reviewers for their careful works and valuable suggestions for this study. The authors thank O. rockinger, G. Easley et al., and da Cunha AL et al. for their kindly sharing of program. This study is supported by the National Natural Science Foundation of China (No. 61365001, No. 61463052 and No.61640306). We thank to the support of Scientific Research Fund of Education Department of Yunnan Province (No. 2017YJS108) and Doctoral Candidate Academic Award of Yunnan Province. We also thank Dr. Shin-Jye Lee for his valuable advises.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study of the border port logistics equilibrium based-on DIS/HLA under comprehensive transportation system","20120114660816","","Dou, Zhi-Wu (1); Li, Yan-Feng (1) ","(1) School of Business, Yunnan University of Finance and Economics, Kunming, Yunnan 650221, China ","Dou, Z.-W.(zhiwudou@163.com) ","Advances in Intelligent and Soft Computing","Adv. Intell. Soft Comput.","","Springer Verlag","129","","441-446","2011","Advances in Multimedia, Software Engineering and Computing Vol.2: Proceedings of the 2011 MSEC International Conference on Multimedia, Software Engineering and Computing, November 26-27, Wuhan, China","","","2011","English","18675662","","","9783642259852","10.1007/978-3-642-25986-9_69","","","","","","","Conference article (CA)","In order to solve the port logistics demand inadequacy and supply enough coexist, logistics resource shortage and superfluous with logistics service problems, taking the Yunnan border port as an example, researching the modeling, analysis, simulation, optimization and equilibrium methods of the border port logistics system under the comprehensive transportation system. The distributed interactive simulation (DIS) framework based-on high level architecture (HLA) was suggested at first, and the system model of the border port logistics system was established using system model language (SysML), then, the system model was transform to simulation federation using HLA federate development tool. Simulation experimental results show that the method is feasible and effective, and important significance to reveal operational law of the border port logistics system. © 2011 Springer-Verlag Berlin Heidelberg.","9","Logistics","Computer simulation languages - Ports and harbors - Software engineering","Border ports - Comprehensive transportation system - Distributed interactive simulation - Equilibrium methods - High level architecture - Logistics equilibriums - Logistics resources - System Modeling Language (SysML)","407.1 Maritime Structures - 723.1 Computer Programming - 723.1.1 Computer Programming Languages",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Developmental recommender systems for learning","20141317521157","","Fu, D. (1) ","(1) Yunnan University of Nationalities, Kunming, China ","Fu, D. ","Computer, Intelligent Computing and Education Technology - Selected Peer Reviewed Papers From 2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","Comput., Intell. Comput. Educ. Technol. - Sel. Peer Rev. Pap. Int. Conf. Comput., Intell. Comput. Educ. Technol., CICET","Control Engineering and Information Science; International Frontiers of Science and; Research Association; Technology Research Association","","2","","1061-1064","2014","Advanced Engineering and Technology - Proceedings of the 2014 Annual Congress on Advanced Engineering and Technology, CAET 2014","","","2014","English","","","","9781138026407","","","2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","March 27, 2014 - March 28, 2014","Hong Kong, Hong kong","103312","","Conference article (CA)","On-line open educational resource is changing the model of learning and teaching. To benefit from this huge educational resource, many recommender systems have been proposed for peoples who want to learn something from these on-line courses. These recommender systems offer much help for on-line learners however most of them focus only on the similarity between on-line courses. In this paper, more attention is paid on the hierarchical structure of on-line educational resource. By introducing the hierarchical structure of on-line educational resource, the knowledge map could be offered for on-line learners which will improve the efficiency of learning on-line. © 2014 Taylor & Francis Group.","22","E-learning","Engineering education - Intelligent computing - Knowledge engineering - Learning systems - Recommender systems - Teaching","Educational resource - Graph learning - Hierarchical structures - High dimensional feature - Knowledge map - Learning and teachings - Online course - Open educational resources","723.4 Artificial Intelligence - 723.5 Computer Applications - 901.2 Education",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Scene classification based on improved spatial partition model","20141017436778","","Liu, Zhi Yuan (1); He, Jin (1); Wang, Jin Long (1); Zhao, Fei (1) ","(1) Yunnan University of Nationalities, Kunming, China ","He, J.(hjmwh@sina.com) ","Applied Mechanics and Materials","Appl. Mech. Mater.","IEEE CIS","Trans Tech Publications","527","","339-342","2014","Mechatronics and Computational Mechanics II","","","2014","English","16609336","16627482","","9783038350293","10.4028/www.scientific.net/AMM.527.339","","2013 2nd International Conference on Mechatronics and Computational Mechanics, ICMCM 2013","December 30, 2013 - December 31, 2013","Frankfurt, Germany","102946","","Conference article (CA)","In order to make full use of the spatial information of images in the classification of natural scene, we use the spatial partition model. But mechanically space division caused the abuse of spatial information. So spatial partition model must be properly improved to make the different categories of images were more diversity, so that the classification performance is improved. In addition, to further improve the performance, we use FAN-SIFT as local image features. Experiments made on 8 scenes image dataset and Caltech101 dataset show that the improved model can obtain better classification performance. © (2014) Trans Tech Publications, Switzerland.","7","Classification (of information)","Computational mechanics","Bag of words - Classification performance - FAN-SIFT - Local image features - Partition model - Scene classification - Space division - Spatial informations","716.1 Information Theory and Signal Processing - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"On content-based image synthesis","20124115538060","","Dai, Ting-Zhu (1); Tan, Chang-Sheng (1); Liu, Qing (1) ","(1) Software School, Yunnan University, Kunming, Yunnan, China ","Dai, T.-Z.(daitingzhu@gmail.com) ","Proceedings - 2012 8th International Conference on Computing Technology and Information Management, ICCM 2012","Proc. - Int. Conf. Comput. Technol. Inf. Manage., ICCM","Inst. Electr. Electron. Eng. (IEEE), Korea Council; Institute of Electrical and Electronics Engineers (IEEE); Seoul Metropolitan Government","IEEE Computer Society","2","","607-612","2012","Proceedings - 2012 8th International Conference on Computing Technology and Information Management, ICCM 2012","ICNIT Track","","2012","English","","","","9788988678671","","6268571","2012 8th International Conference on Computing Technology and Information Management, ICCM 2012","April 24, 2012 - April 26, 2012","Seoul, Korea, Republic of","92997","","Conference article (CA)","We develop a content-based image synthesis software to compose a novel picture from many existing pictures. Text labels and user drawn sketches are provided to retrieve desired pictures for composing. We add text labels to images according to image features, so that our search by text labels can generate accurate results. Shape features are used to exclude pictures that do not match the user drawn sketches. We also improve the interactive image segmentation to be more automatic. We apply seamless blending techniques to compose pictures. © 2012 AICIT.","10","Image segmentation","Drawing (graphics) - Image enhancement - Information management","Blending techniques - Content based images - Content-based search - Image features - Image synthesis - Interactive image segmentation - Shape features - Text labels","902.1 Engineering Graphics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A slotted two-dimensional probability multi-channel and random multi-Access protocol based on the Markov Chain","20142417805366","","Zhao, Yifan (1); Ding, Hongwei (1); Lin, Lin (1); Deng, Haiying (1); Yi, Yinbo (1) ","(1) Information College, Yunnan University, Kunming, China ","","Proceedings - International Conference on Natural Computation","Proc. Int. Conf. Nat. Comput.","","IEEE Computer Society","","","1526-1531","2013","Proceedings - 2013 9th International Conference on Natural Computation, ICNC 2013","","","2013","English","21579555","","","9781467347143","10.1109/ICNC.2013.6818223","6818223","2013 9th International Conference on Natural Computation, ICNC 2013","July 23, 2013 - July 25, 2013","Shenyang, China","105393","","Conference article (CA)","Our paper analyzes a slotted two-dimensional probability multi-channel and random multi-Access protocol based on two kinds of system models: the symmetry access model and the load equilibrium model on the Markov Chain. It analyzes the systemic throughput of the STPMR protocol along with the result of throughput based on priority under the two system models. The computer simulations show that our theoretical analysis is in concordance with the simulations. © 2013 IEEE.","15","Access control","Chains - Markov processes","Access models - Equilibrium modeling - Multi channel - Multiaccess - System models","602.1 Mechanical Drives - 723 Computer Software, Data Handling and Applications - 922.1 Probability Theory",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Harmless Disposal and Comprehensive Recovery of Cadmium Waste Slag","20190206359483","","Zhang, Zhonghui (1); Yang, Meng (1); Lan, Yaozhong (2) ","(1) Yuxi Normal University, Yu'xi; 653100, China (2) Yunnan University, Kunming; 650091, China ","","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","","Institute of Physics Publishing","199","4","","December 19, 2018","2018 1st International Conference on Environment Prevention and Pollution Control Technology, EPPCT 2018 - Resource Recycling and Utilization","","4 of 5","2018","English","17551307","17551315","","","10.1088/1755-1315/199/4/042032","042032","2018 1st International Conference on Environment Prevention and Pollution Control Technology, EPPCT 2018","November 9, 2018 - November 11, 2018","Tokyo, Japan","143764","","Conference article (CA)","According to the material characteristics of cadmium waste slag, it obtained oxide dust which were the preconcentration of cadmium and other metal by roasting, The best process parameters also was obtained through the test. Detoxicated slag was processed by grinding and magnetic separation. The iron grade of rich iron slag was 56.27% and the iron grade of the poor iron slag was 30.7%. © Published under licence by IOP Publishing Ltd.","2","Pollution control","Cadmium - Iron - Magnetic separation - Slags - Waste disposal","Comprehensive recovery - Iron slags - Material characteristics - Oxide dust - Pre-concentration - Process parameters - Waste slags","452.4 Industrial Wastes Treatment and Disposal - 545.1 Iron - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 701.2 Magnetism: Basic Concepts and Phenomena",,"Number: 2016ZZX201, Acronym: -, Sponsor: Yunnan Provincial Department of Education; ","The project is supported by Scientific Research Fund of the Yunnan Provincial Education Department(2017ZZX178;2016ZZX201).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Example-based image denoising in technology enhanced learning","20163802829665","","Fu, D. (1) ","(1) Yunnan University of Nationalities, Kunming, China ","","Computer, Intelligent Computing and Education Technology - Selected Peer Reviewed Papers From 2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","Comput., Intell. Comput. Educ. Technol. - Sel. Peer Rev. Pap. Int. Conf. Comput., Intell. Comput. Educ. Technol., CICET","","CRC Press/Balkema","1","","161-164","2014","","Selected Peer Reviewed Papers from 2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","1 of 2","2014","English","","","","9781138026391","","","International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","March 27, 2014 - March 28, 2014","Hong Kong, China","160029","","Conference article (CA)","A novel example-based image denoising algorithm is proposed by using matrix-value operator regression. Different from the traditional example-based image denoising algorithms, all training image pairs are understood as the matrix-value operators in the proposed algorithm for benefitting from the structure information of training images themselves. Experimental results have shown that the information of training image pairs is well represented by these matrix-value operators, and the performance of the novel matrix-value operator based denoising algorithm is competitive to some known example based denoising algorithms. © 2014 Taylor & Francis Group, London.","15","Image denoising","Image enhancement - Intelligent computing - Matrix algebra - Personnel training","De-noising algorithm - Example based - Image denoising algorithm - Structure information - Technology enhanced learning - Training image","723.2 Data Processing and Image Processing - 723.4 Artificial Intelligence - 912.4 Personnel - 921.1 Algebra",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Iris recognition based on pulsed coupled neural networks","20134116829149","","Deng, Hai Ying (1); Zhou, Dong Ming (1); Nie, Ren Can (1); Li, Xiang (1); Li, Hong Mei (1) ","(1) Information College, Yunnan University, Kunming, China ","Zhou, D. M.(zhoudm@ynu.edu.cn) ","Applied Mechanics and Materials","Appl. Mech. Mater.","","Trans Tech Publications Ltd, Kreuzstrasse 10, Zurich-Durnten, CH-8635, Switzerland","380-384","","2637-2640","2013","Vehicle, Mechatronics and Information Technologies","","","2013","English","16609336","16627482","","9783037858202","10.4028/www.scientific.net/AMM.380-384.2637","","2013 International Conference on Vehicle and Mechanical Engineering and Information Technology, VMEIT 2013","August 17, 2013 - August 18, 2013","Zhengzhou, Henan, China","99783","","Conference article (CA)","Based on Pulsed Coupled Neural Network Model, respectively to study the one-dimensional time series, row time series, column time series will keep some invariance by image migration. To apply this nature in iris recognition field, found that to extraction features using row time series method, which can resist rotation changes between the same samples, and keep enough details to distinguish between different samples. Compared with the traditional iris recognition method which using iris phase structure encoded, the results show that row time series method, is less sensitive for phase, and can resist rotation changes better, is effective. © (2013) Trans Tech Publications, Switzerland.","7","Time series","Biometrics - Information technology - Invariance - Neural networks - Phase structure","Iris phase structure encoded - Iris recognition - One-dimensional time series - Pulsed coupled neural networks - Time series method","933 Solid State Physics - 922.2 Mathematical Statistics - 903 Information Science - 732 Control Devices - 731.1 Control Systems - 723.4 Artificial Intelligence - 723 Computer Software, Data Handling and Applications - 461.1 Biomedical Engineering - 461 Bioengineering and Biology",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Example-based image denoising in technology enhanced learning","20141317520962","","Fu, D. (1) ","(1) Yunnan University of Nationalities, Kunming, China ","Fu, D. ","Computer, Intelligent Computing and Education Technology - Selected Peer Reviewed Papers From 2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","Comput., Intell. Comput. Educ. Technol. - Sel. Peer Rev. Pap. Int. Conf. Comput., Intell. Comput. Educ. Technol., CICET","Control Engineering and Information Science; International Frontiers of Science and; Research Association; Technology Research Association","","1","","161-164","2014","Computer, Intelligent Computing and Education Technology - Selected Peer Reviewed Papers From 2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","","","2014","English","","","","9781138026391","","","2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","March 27, 2014 - March 28, 2014","Hong Kong, Hong kong","103312","","Conference article (CA)","A novel example-based image denoising algorithm is proposed by using matrix-value operator regression. Different from the traditional example-based image denoising algorithms, all training image pairs are understood as the matrix-value operators in the proposed algorithm for benefitting from the structure information of training images themselves. Experimental results have shown that the information of training image pairs is well represented by these matrix-value operators, and the performance of the novel matrix-value operator based denoising algorithm is competitive to some known example based denoising algorithms. © 2014 Taylor & Francis Group, London, UK.","15","Image denoising","Engineering education - Image enhancement - Intelligent computing - Matrix algebra - Personnel training","De-noising algorithm - Example based - Image denoising algorithm - Structure information - Technology enhanced learning - Training image","723.2 Data Processing and Image Processing - 723.4 Artificial Intelligence - 901.2 Education - 912.4 Personnel - 921.1 Algebra",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis of face recognition methods in linear subspace","20140917403615","","Li, Hongmei (1); Zhou, Dongming (1); Nie, Rencan (1) ","(1) Information College, Yunnan University, Kunming, China ","Zhou, D.(zhoudm@ynu.edu.cn) ","Lecture Notes in Electrical Engineering","Lect. Notes Electr. Eng.","","Springer Verlag","269 LNEE","","3045-3051","2014","Frontier and Future Development of Information Technology in Medicine and Education, ITME 2013","","","2014","English","18761100","18761119","","9789400776173","10.1007/978-94-007-7618-0_388","","5th International Symposium on IT in Medicine and Education, ITME 2013","July 19, 2013 - July 21, 2013","Xining, China","102717","","Conference article (CA)","How to extract discriminant features from face images is a key problem to face recognition. Many methods have been proposed, and among these methods linear subspace analysis method has been given more and more attention owing to its good properties, since principal component analysis (PCA) was applied successfully. In this paper, all the linear subspace methods which have been successfully applied to face recognition and some good summaries will be given. © Springer Science+Business Media Dordrecht 2014.","8","Face recognition","Principal component analysis","Face images - Face recognition methods - Linear subspace - Linear subspace methods","922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Developmental recommender systems for learning","20163802829615","","Fu, D. (1) ","(1) Yunnan University of Nationalities, Kunming, China ","Fu, D. ","Computer, Intelligent Computing and Education Technology - Selected Peer Reviewed Papers From 2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","Comput., Intell. Comput. Educ. Technol. - Sel. Peer Rev. Pap. Int. Conf. Comput., Intell. Comput. Educ. Technol., CICET","","CRC Press/Balkema","2","","1061-1064","2014","","Selected Peer Reviewed Papers from 2014 International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","2 of 2","2014","English","","","","9781138026407","","","International Conference on Computer, Intelligent Computing and Education Technology, CICET 2014","March 27, 2014 - March 28, 2014","Hong Kong, China","160029","","Conference article (CA)","On-line open educational resource is changing the model of learning and teaching. To benefit from this huge educational resource, many recommender systems have been proposed for peoples who want to learn something from these on-line courses. These recommender systems offer much help for on-line learners however most of them focus only on the similarity between on-line courses. In this paper, more attention is paid on the hierarchical structure of on-line educational resource. By introducing the hierarchical structure of on-line educational resource, the knowledge map could be offered for on-line learners which will improve the efficiency of learning on-line. © 2014 Taylor & Francis Group, London.","22","E-learning","Intelligent computing - Knowledge engineering - Learning systems - Recommender systems - Teaching","Educational resource - Graph learning - Hierarchical structures - High dimensional feature - Knowledge map - Learning and teachings - Online course - Open educational resources","723.4 Artificial Intelligence - 723.5 Computer Applications",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The wireless network positioning strategies basing on mobile terminal","20124815716372","","Xu, Lei (1); Zhang, Yufeng (1); Guo, Jian (1); Gao, Lian (1) ","(1) Information School, Yunnan University, Kunming, Yunnan, 650091, China ","Xu, L.(ynuxul@126.com) ","Advanced Materials Research","Adv. Mater. Res.","","Trans Tech Publications, P.O. Box 1254, Clausthal-Zellerfeld, D-38670, Germany","546-547","","1124-1129","2012","Electrical Insulating Materials and Electrical Engineering","","","2012","English","10226680","","","9783037854518","10.4028/www.scientific.net/AMR.546-547.1124","","2012 International Conference on Electrical Insulating Materials and Electrical Engineering, EIMEE 2012","May 25, 2012 - May 27, 2012","Shenyang, Liaoning, China","92650","","Conference article (CA)","With the continuous development of terminal technologies, the use of mobile terminals is becoming more and more diverse. Many value-added services brought by such applications gradually become to be the firm's new profit opportunity. The location itself has great value; with the display of electronic map or with the support of geographic information database, a variety of information can be shown, tracked and handled. Such location-based services (LBS) is widely used in the field of public wireless data, and mobile location services is recognized as the most attractive wireless data value-added business in 3G network. This paper discusses three positioning standards of the 3GPP first; and then combined with the existing GSM/GPRS cellular radio communication network, it mainly gives specific positioning implementation strategies of single base station in the TD-SCDMA (Time Division Synchronous Code Division Multiple Access) system. © (2012) Trans Tech Publications, Switzerland.","8","Code division multiple access","Computer terminals - Electrical engineering - Insulating materials - Location based services - Mobile phones - Profitability - Wireless networks","3G Networks - Cellular radios - Electronic map - Geographic information - GSM/GPRS - Implementation strategies - LBS - Mobile location services - Mobile terminal - Network positioning - Positioning - TD-SCDMA - Time division synchronous code division multiple access - Value added service - Wireless data","911.2 Industrial Economics - 722 Computer Systems and Equipment - 718.1 Telephone Systems and Equipment - 716.3 Radio Systems and Equipment - 716 Telecommunication; Radar, Radio and Television - 709 Electrical Engineering, General - 413 Insulating Materials",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
