Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Simultaneous quantification of both triterpenoid and steroidal saponins in various Yunnan Baiyao preparations using HPLC-UV and HPLC-MS","20124915770240","","Liu, Xiao-Xiao (1); Wang, Lei (2); Chen, Xiao-Qing (1); Deng, Xue-Tao (1); Cao, Yuan (1); Wang, Qiang (1) ","(1) Key Laboratory of Modern Chinese Medicines, Department of Chinese Materia Medica Analysis, China Pharmaceutical University, Nanjing 210038, China (2) Department of Phytochemistry, China Pharmaceutical University, Nanjing, China ","Wang, Q.(qwang49@163.com) ","Journal of Separation Science","J. Sep. Sci.","","Wiley-VCH Verlag","31","22","3834-3846","December 2008","","","2008","English","16159306","16159314","","","10.1002/jssc.200800382","","","","","","JSSCCJ","Journal article (JA)","Yunnan Baiyao (YNBY) is one of the best known traditional Chinese medicines. Saponins are considered to be its active components. In this study, an HPLC method was first developed for the simultaneous quantitative analysis of thirteen saponins, including five triterpenoid saponins and eight steroidal saponins, in a series of YNBY preparations, i.e., powder, capsules, aerosol, toothpaste, plaster, and adhesive bandage. The pre-treatment methods for each dosage form were investigated and optimized. The HPLC separation was performed on a Shim-pack C18reversed-phase column in gradient mode with UV detection at 203 nm. All calibration curves showed good linear regression (r2≥ 0.9981) within the test ranges. Precisions and repeatabilities of the methods were better than 4.22 and 4.78%, respectively. Recoveries were better than 90.5%, even in the analysis of the least abundant saponins in a complex YNBY plaster. HPLC-ESI-TOF/MS was used for definite identification of compounds in the preparations. This proposed method was successfully applied to quantify the 13 bioactive constituents in 27 commercial samples to evaluate the quality of YNBY preparations. The overall results demonstrate that this method is simple, reliable, and suitable for the quality control of YNBY. Furthermore, the retention behavior of these saponins in reversed-phase chromatography is described. © 2008 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.","41","Metabolites","Chromatography - Medicine - Quality control","HPLC-TOF/MS - HPLC-UV - Steroidal saponins - Triterpenoid saponins - Yunnan Baiyao preparations","461.6 Medicine and Pharmacology - 913.3 Quality Assurance and Control",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A study on seismicity in the Yunnan region by using the multidimensional stress release model","20191206657745","","Yin, Fengling (1); Jiang, Changsheng (1); Jia, Ke (2); Han, Libo (1); Zhang, Huai (3) ","(1) Institute of Geophysics, China Earthquake Administration, Beijing; 100081, China (2) School of Automation, Northwestern Polytechnical University, Xi'an; 710072, China (3) Key Laboratory of Computational Geodynamics, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing; 100049, China ","Yin, Fengling(yinfengling@cea-igp.ac.cn) ","Physics of the Earth and Planetary Interiors","Phys. Earth Planet. Inter.","","Elsevier B.V.","289","","115-122","April 2019","","","2019","English","00319201","","","","10.1016/j.pepi.2019.01.007","","","","","","","Journal article (JA)","The long-term seismic activity in the Yunnan region has attracted much attention due to frequent occurrences of disastrous earthquakes. We investigated the seismicity of the Yunnan region using the multidimensional stress release model (MSRM) to evaluate the long-term seismic hazard. MSRM combines three factors that affect earthquake occurrence, i.e., initial stress background, tectonic loading, and coseismic stress transfer, and can simulate and forecast the spatiotemporal seismicity. In this study, a complete catalog comprising 28 strong earthquakes (M ≥ 6.5) after 1900 in the Yunnan region was investigated using MSRM. We calculated the spatiotemporal variations of seismicity rates, and found that strong earthquakes occur at locations with higher seismic activity. Comparisons between the seismicity rates at the epicenter locations immediately before and after strong earthquakes show that the seismicity rates in the vicinity of the epicenters significantly decrease after strong earthquakes. The estimated seismicity rates at the ending time (January 1, 2025) suggest that strong earthquake potential in the section between Kunming and Huaning of the Xiaojiang fault and the northeastern section of the Lijiang-Xiaojinhe fault should receive more attention, while the seismicity in the southwestern part decreases and the seismicity in the middle segment of the Red River fault remains low. © 2019","43","Earthquakes","Faulting","Background seismicity - Coseismic stress transfer - Stress release - Tectonic stress - Yunnan region","484 Seismology - 484.1 Earthquake Measurements and Analysis",,"Number: 41804048, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 41804094, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was supported by the National Key R&D Program of China (Grant No. 2018YFC1503400), the National Natural Science Foundation of China (Grant No. 41804094), the National Natural Science Foundation of China (Grant No. 41804048), and the Open Foundation of Key Laboratory of Computational Geodynamics of Chinese Academy of Sciences. We thank Professor Jiancang Zhuang for his detailed guidance and constructive suggestions. We appreciate Professor Shiyong Zhou and Dr. Mingming Jiang for sharing the code of MSRM.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on information query system based on GIS for mineral producing areas of Yunnan Province, China","20142617859002","","Mei, Hongbo (1, 2); Hu, Guangdao (1, 2); Li, Dingping (3); Liu, Xing (1, 2) ","(1) State Key Laboratory of Geological Processes and Mineral Resources, China University of Geosciences, Wuhan 430074, China (2) Faculty of Earth Resources, China University of Geosciences, Wuhan 430074, China (3) Information Centre of Geology and Minerals Bureau of Yunnan Province, Kunming 650011, China ","","GIS and Spatial Analysis - 2005 Annual Conference of the International Association for Mathematical Geology, IAMG 2005","GIS Spatial Anal. - Annu. Conf. Int. Assoc. Math. Geol., IAMG","China Univ. of Geosciences, State Key Lab of; Geological Processes and Mineral Resources; Geological Survey of Canada; International Association for Mathematical Geology; University of Toronto, Department of Geology; York University","IAMG 2005 Conference Secretariat, The Woolen Mill, 4 Cataraqui Street, Suite 310, Kingston, ON K7K 1Z7, Canada","","","167-170","2005","GIS and Spatial Analysis - 2005 Annual Conference of the International Association for Mathematical Geology, IAMG 2005","","2005","English","","","0973422025","9780973422023","","","2005 Annual Conference of the International Association for Mathematical Geology: GIS and Spatial Analysis, IAMG 2005","August 21, 2005 - August 26, 2005","Toronto, ON, Canada","105718","","Conference article (CA)","Direct against the problems existing in resource management of mineral producing areas of Yunnan Province, this paper has discussed how to set up the information query system based on geographic information system (GIS) from database design, main function design, system network structure, multi-level user management and system realization. The study is helpful to improve the information management and social service level for geological and mineral resources of Yunnan Province.","4","Information management","Geographic information systems - Geology - Mineral resources - Minerals - Query processing - Search engines - Spatial variables measurement","Function designs - Information query systems - Multi-level users - Network structures - Producing areas - Resource management - System realization - Yunnan province","481.1 Geology - 482.2 Minerals - 723 Computer Software, Data Handling and Applications - 903.3 Information Retrieval and Use - 943.2 Mechanical Variables Measurements",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Adaptation Evaluation for Reference Evapotranspiration Calculation Methods in Different Eco-hydrological Regionalization of Yunnan Province","20173404070621","","Fu, Na (1); Song, Xiaoyu (1); Xia, Lu (1); Li, Lanjun (1); Meng, Chunfang (1, 2) ","(1) State Key Laboratory of Eco-hydraulic Engineering in Arid Area, Xi'an University of Technology, Xi'an; 710048, China (2) Xinxiang Hydrology and Water Resources Survey Bureau, Xinxiang; 453000, China ","Song, Xiaoyu(songxy@xaut.edu.cn) ","Nongye Jixie Xuebao/Transactions of the Chinese Society for Agricultural Machinery","Nongye Jixie Xuebao","","Chinese Society of Agricultural Machinery","48","5","208-217","May 25, 2017","","","2017","Chinese","10001298","","","","10.6041/j.issn.1000-1298.2017.05.026","","","","","","NUYCA3","Journal article (JA)","Adaptation evaluation for reference evapotranspiration (ET0) methods can obtain simplified calculation methods of ET0under the conditions of lacking meteorological data and increase the accuracy with the lack of meteorological data in the large area. To obtain the best calculation methods and assess its adaptability, Yunnan Province was divided into three regions, including the mountain plateau and high mountain water abundance region in western and southwestern of Yunnan (I), the mountain plateau and river valley water middle region in northwestern and northeastern of Yunnan (II) and the plateau water middle and shortage region in central and northern of Yunnan (III), and the daily ET0was calculated in 36 stations from 1958 to 2013. Ten kinds of methods, such as FAO 56 Penman-Monteith, Hargreaves-Samani, Irmark-Allen, Pristley-Taylor, Makkink, 1948 Penman, Penman-Van Bavel, Turc, FAO 24 Radiation and Jensen-Haise, were used to calculate the daily ET0of each station of Yunnan Province. Penman-Monteith method was used as the standard method to calculate the daily ET0because of its accuracy, and the precision of other methods was evaluated by the linear regression coefficient, the daily relative root mean square error, the mean bias error and the coefficient of Nash-Sutcliffe. The results showed that 1948-Penman method had the strongest applicability and the highest calculation accuracy, and Radiation FAO 24 method and Jensen-Haise method had large error. Among all the methods, Hargreaves-Samani method was the best one in region I, and 1948-Penman method was the most appropriate from January to June while Priestley-Taylor method was the most suitable from July to December of each year for regions II and III. In the spatial distribution of relative error, the relative error of Hargreaves-Samani method, Irmark-Allen method and Priestley-Taylor method was below 20%, so the three methods were appropriate for region I, and the relative error of Priestley-Taylor method and 1948-Penman method was in the range of 0~20%, as the minimum in regions II and III, and the relative error of Irmark-Allen method was small in region II. When reference crop evapotranspiration was calculated in Yunnan Province, as a consequence, 1948-Penman method was recommended in the whole region, Hargreaves-Saman method was recommended in mountain plateau and high mountain water abundance region in western and southwestern of Yunnan, Priestley-Taylor method was recommended in mountain plateau and river valley water middle region in northwestern and northeastern of Yunnan. © 2017, Chinese Society of Agricultural Machinery. All right reserved.","29","Landforms","Errors - Evapotranspiration - Mean square error - Meteorology","Adaptation evaluation - Eco-hydrological regionalization - Meteorological factors - Reference evapotranspiration - Yunnan province","481.1 Geology - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Regional characteristics and influencing factors of seasonal vertical crustal motions in Yunnan, China","20172903955574","","Zhan, Wei (1, 2); Li, Fei (1, 3); Hao, Weifeng (3); Yan, Jianguo (1) ","(1) State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan; 430079, China (2) First Crust Monitoring and Application Center, CEA, Tianjin; 300180, China (3) Chinese Antarctic Center of Surveying and Mapping, Wuhan University, Wuhan; 430079, China ","Li, Fei(fli@whu.edu.cn) ","Geophysical Journal International","Geophys. J. Int.","","Oxford University Press","210","3","1295-1304","September 1, 2017","","","2017","English","0956540X","1365246X","","","10.1093/gji/ggx246","","","","","","","Journal article (JA)","Seasonal Vertical Crustal Motions (SVCM) in Yunnan are assessed from 27 continuousGlobal Positioning System (cGPS) stations observations over the period 2010-2015.Results demonstrate significant SVCM in Yunnan with annual cyclic movements as thedominant pattern, the mean annual cyclic amplitude and initial phase is 9.7 mm and2.9 months, respectively. These annual cyclic movements exhibit a high degree of spatialuniformity as a whole, while some spatial differences exist across regions. GPS seasonalvertical time-series show strong consistency with GRACE (Gravity Recovery andClimate Experiment) data, providing further indication that regional deformation exerts adominant effect on the GPS vertical time-series. Over the period, the Yunnan area featuredsubstantial precipitation that shows significant annual periodicity and a strong correlationwith the GPS vertical time-series. The seasonal precipitation is therefore concluded to bethe regional dominant factor that governs vertical cyclic crustal movements in this area. Differencesin topography and precipitation between western and eastern Yunnan (i.e. acrossthe Jinshajiang-Red River Fault) result in a greater magnitude of SVCM in western Yunnancompared to that in eastern Yunnan. Vertical linear movement rates of Yunnan derived fromGPS also exhibit evident differences between eastern and western Yunnan. Therefore, resultssuggest that the Red River Fault is an important factor in the spatial variability of verticalcrustal movements in Yunnan. © The Authors 2017. Published by Oxford University Press on behalf of The Royal Astronomical Society.","77","Geodetic satellites","Earth (planet) - Geodesy - Global positioning system - Time series","Regional characteristics - Regional deformations - Satellite geodesy - Seasonal precipitations - Space geodetic surveys - Spatial differences - Spatial variability - Vertical crustal motions","405.3 Surveying - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Performance of Three MODIS fire products (MCD45A1, MCD64A1, MCD14ML), and ESA Fire_CCI in a mountainous area of Northwest Yunnan, China, characterized by frequent small fires","20174804455022","","Fornacca, Davide (1, 2, 3); Ren, Guopeng (1, 3); Xiao, Wen (1, 3) ","(1) Institute of Eastern-Himalaya Biodiversity Research, Dali University, Hongsheng Rd. 2, Dali; 671003, China (2) Institute for Environmental Sciences, University of Geneva, 66 Boulevard Carl Vogt, Geneva; 1205, Switzerland (3) Collaborative Innovation Center for Biodiversity, Conservation in the Three Parallel Rivers Region of China, Dali; 671003, China ","Xiao, Wen(xiaow@eastern-himalaya.cn) ","Remote Sensing","Remote Sens.","","MDPI AG, Postfach, Basel, CH-4005, Switzerland","9","11","","November 1, 2017","","","2017","English","","20724292","","","10.3390/rs9111131","1131","","","","","","Journal article (JA)","An increasing number of end-users looking for ground data about fire activity in regions where accurate official datasets are not available adopt a free-of-charge global burned area (BA) and active fire (AF) products for applications at the local scale. One of the pressing requirements from the user community is an improved ability to detect small fires (less than 50 ha), whose impact on terrestrial environments is empirically known but poorly quantified, and is often excluded from global earth system models. The newest generation of BA algorithms combines the capabilities of both the BA and AF detection approaches, resulting in a general improvement of detection compared to their predecessors. Accuracy assessments of these products have been done in several ecosystems; but more complex ones, such as regions that are characterized by frequent small fires and steep terrain has never been assessed. This study contributes to the understanding of the performance of global BA and AF products with a first assessment of four selected datasets: MODIS-based MCD45A1; MCD64A1; MCD14ML; and, ESA's Fire_CCI in a mountainous region of northwest Yunnan; P.R. China. Due to the medium to coarse resolution of the tested products and the reduced sizes of fires (often smaller than 50 ha) we used a polygon intersection assessment method where the number and locations of fire events extracted from each dataset were compared against a reference dataset that was compiled using Landsat scenes. The results for the two sample years (2006 and 2009) show that the older, non-hybrid products MCD45A1 and, MCD14ML were the best performers with Sørensen index (F1 score) reaching 0.42 and 0.26 in 2006, and 0.24 and 0.24 in 2009, respectively, while producer's accuracies (PA) were 30% and 43% in 2006, and 16% and 47% in 2009, respectively. All of the four tested products obtained higher probabilities of detection when smaller fires were excluded from the assessment, with PAs for fires bigger than 50 ha being equal to 53% and 61% in 2006, 41% and 66% in 2009 for MCD45A1 and MCD14ML, respectively. Due to the technical limitations of the satellites' sensors, a relatively low performance of the four products was expected. Surprisingly, the new hybrid algorithms produced worse results than the former two. Fires smaller than 50 ha were poorly detected by the products except for the only AF product. These findings are significant for the future design of improved algorithms aiming for increased detection of small fires in a greater diversity of ecosystems. © 2017 by the authors.","83","Fires","Ecosystems - Radiometers","Burned areas - ESA CCI - Mountainous regions - Northwest Yunnan - Small fire","454.3 Ecology and Ecosystems - 914.2 Fires and Fire Protection - 944.7 Radiation Measuring Instruments",,"Number: 2015FB157, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: 31560599, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 31560118, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Acknowledgments: This study was funded by the National Natural Science Foundation of China (31560599 and 31560118), and Science Foundation of Yunnan (2015FB157). The authors are extremely thankful to Neil Russell Mennie for the English spelling review of the manuscript and to the three anonymous reviewers for their valuable suggestions.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Mica-dominated seismic properties of mid-crust beneath west Yunnan (China) and geodynamic implications","20161802314158","","Shao, Tongbin (1, 3); Ji, Shaocheng (1); Oya, Shoma (2); Michibayashi, Katsuyoshi (2); Wang, Qian (3) ","(1) Département des Génies Civil, Géologique et des Mines, École Polytechnique de Montréal, Montréal; Québec; H3C 3A7, Canada (2) Department of Geosciences, Faculty of Science, Shizuoka University, 836 Ohya, Shizuoka; 422-8529, Japan (3) State Key Laboratory of Isotope Geochemistry, Guangzhou Institute of Geochemistry, Chinese Academy of Sciences, Guangzhou; 510640, China ","Ji, Shaocheng(sji@polymtl.ca) ","Tectonophysics","Tectonophysics","","Elsevier B.V.","677-678","","324-338","May 23, 2016","","","2016","English","00401951","","","","10.1016/j.tecto.2016.04.024","","","","","","","Journal article (JA)","Measurements of crystallographic preferred orientations (CPO) and calculations of P- and S-wave velocities (Vpand Vs) and anisotropy were conducted on three quartz–mica schists and one felsic mylonite, which are representative of typical metamorphic rocks deformed in the middle crust beneath the southeastern Tibetan plateau. Results show that the schists have Vpanisotropy (AVp) ranging from 16.4% to 25.5% and maximum Vsanisotropy [AVs(max)] between 21.6% and 37.8%. The mylonite has lower AVpand AVs(max) but slightly higher foliation anisotropy, which are 13.2%, 18.5%, and 3.07%, respectively, due to the lower content and CPO strength of mica. With increasing mica content, the deformed rocks tend to form transverse isotropy (TI) with fast velocities in the foliation plane and slow velocities normal to the foliation. However, the presence of prismatic minerals (e.g., amphibole and sillimanite) forces the overall symmetry to deviate from TI. An increase in feldspar content reduces the bulk anisotropy caused by mica or quartz because the fast-axis of feldspar aligns parallel to the slow-axis of mica and/or quartz. The effect of quartz on seismic properties of mica-bearing rocks is complex, depending on its content and prevailing slip system. The greatest shear-wave splitting and fastest Vpboth occur for propagation directions within the foliation plane, consistent with the fast Pms (S-wave converted from P-wave at the Moho) polarization directions in the west Yunnan where mica/amphibole-bearing rocks have developed pervasive subvertical foliation and subhorizontal lineation. The fast Pms directions are perpendicular to the approximately E-W orienting fast SKS (S-wave traversing the core as P-wave) directions, indicating a decoupling at the Moho interface between the crust and mantle beneath the region. The seismic data are inconsistent with the model of crustal channel flow as the latter should produce a subhorizontal foliation where vertically incident shear waves suffer little splitting. © 2016 Elsevier B.V.","104","Shear flow","Anisotropy - Crystallography - Feldspar - Metamorphic rocks - Mica - Mica deposits - Quartz - Seismic waves - Seismology - Shear waves - Silicate minerals - Structural geology","Schist - Seismic anisotropy - Shear wave splitting - Tibetan Plateau - Transverse isotropy - West Yunnan","481.1 Geology - 482.2 Minerals - 484 Seismology - 484.1 Earthquake Measurements and Analysis - 505.1 Nonmetallic Mines - 631.1 Fluid Flow, General - 931.1 Mechanics - 931.2 Physical Properties of Gases, Liquids and Solids - 933.1 Crystalline Solids",,"Number: -, Acronym: NSERC, Sponsor: Natural Sciences and Engineering Research Council of Canada; ","This work was supported by the Natural Sciences and Engineering Research Council of Canada for a discovery grant to Ji. We appreciate the constructive comments of Drs. S. J. Brownlee, G. E. Lloyd and J.-P. Avouac that helped us to improve the manuscript.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Using magnetic measurements to trace sediment sources in Jiangjiagou valley of Yunnan Province","20131216128826","","Jia, Songwei (1) ","(1) Institute of Economy, Henan University of Science and Technology, Luoyang, China ","Jia, S.(jsw1011@163.com) ","Applied Mechanics and Materials","Appl. Mech. Mater.","","Trans Tech Publications, P.O. Box 1254, Clausthal-Zellerfeld, D-38670, Germany","295-298","","2097-2101","2013","Progress in Environmental Protection and Processing of Resource","","2013","English","16609336","16627482","","9783037856499","10.4028/www.scientific.net/AMM.295-298.2097","","2012 International Conference on Sustainable Energy and Environmental Engineering, ICSEEE 2012","December 29, 2012 - December 30, 2012","Guangzhou, China","95889","","Conference article (CA)","Jiangjiagou valley is an area with most developed debris flow valleys in China. Based on Jiangjiagou valley, according to the difference of magnetic characteristics in sediment and soil, this paper studied quantitatively the sediment sources. The results showed that sediments mainly came from landslide debris, accounting for 97.56%; the contributive ratio of grassland and sloped farmland for main channel sediments was very low. It was accordance with using 137Cs tracer technique. But there are still some limitations, and further strengthen research and discussion with combination of 137Cs isotope tracing. © (2013) Trans Tech Publications, Switzerland.","11","Sediments","Cesium - Debris - Isotopes - Landforms - Sedimentology","Cs isotopes - Debris flows - Jiangjiagou valley - Magnetic characteristic - Sediment sources - Tracer technique - Yunnan province","452.3 Industrial Wastes - 481.1 Geology - 483 Soil Mechanics and Foundations - 549.1 Alkali Metals - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A conodont-based Middle Triassic age assignment for the Luoping Biota of Yunnan, China","20100712707287","","Zhang, QiYue (1); Zhou, ChangYong (1); Lu, Tao (1); Xie, Tao (1); Lou, XiongYing (1); Liu, Wei (1); Sun, YuanYuan (1); Huang, JinYuan (2); Zhao, LaiShi (2) ","(1) Chengdu Intitute of Geology and Mineral Resources, Geological Survey of China, Chengdu 610081, China (2) State Key Laboratory of Geological Processes and Mineral Resources, China University of Geosciences, Wuhan 430074, China ","Zhao, L.(lszhao@cug.edu.cn) ","Science in China, Series D: Earth Sciences","Sci. China Ser. D Earth Sci.","","Science in China Press","52","10","1673-1678","October 2009","","","2009","English","10069313","18622801","","","10.1007/s11430-009-0114-z","","","","","","","Journal article (JA)","The Luoping Biota consists of abundant and well-preserved marine fishes, reptiles, invertebrates, and plants. It occurs in the Middle Triassic Guanling Formation in Daaozi Village of Luoping County, Yunnan Province, China. Based on conodonts, the Luoping Biota is determined to lie within the Nicoraella kockeli Zone, which is assigned to the Pelsonian substage of the Anisian. © 2009 Science in China Press and Springer-Verlag GmbH.","22",,,"Anisian - Conodont - Guanling Formation - Luoping Biota - Marine fish - Triassic - Yunnan , China - Yunnan province","481.1 Geology",,"Number: -, Acronym: -, Sponsor: State Key Laboratory of Architectural Science and Technology in West China; Number: 1212010610211, Acronym: -, Sponsor: China Geological Survey; Number: -, Acronym: -, Sponsor: China University of Geosciences, Beijing; Number: 40872003, Acronym: -, Sponsor: National Natural Science Foundation of China; ","Received May 16, 2008; accepted September 25, 2008; published online July 25, 2009 doi: 10.1007/s11430-009-0114-z &dagger;Corresponding author (email: lszhao@cug.edu.cn) Supported by China Geological Survey (Grant No. 1212010610211), National Natural Science Foundation of China (Grant Nos. 90714010, 40872003, 40621002), State Key Laboratory of the Ministry of Science and Technology of China, and State MOST Special Fund from the Key Laboratory of Geological Processes and Mineral Resources, China University of Geosciences",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Spatial and temporal temperature trends on the Yunnan Plateau (Southwest China) during 1961-2004","20114414475141","","Fan, Ze-Xin (1); Bräuning, Achim (2); Thomas, Axel (3); Li, Jin-Bao (4); Cao, Kun-Fang (1) ","(1) Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming, China (2) Institute of Geography, University of Erlangen-Nürnberg, Erlangen, Germany (3) Institute of Geography, Johannes Gutenberg-University Mainz, Mainz, Germany (4) Tree-Ring Laboratory, Lamont-Doherty Earth Observatory, Columbia University, Palisades, NY, United States ","Fan, Z.-X.(fanzexin@gmail.com) ","International Journal of Climatology","Int. J. Climatol.","","John Wiley and Sons Ltd","31","14","2078-2090","30 November 2011","","","2011","English","08998418","10970088","","","10.1002/joc.2214","","","","","","IJCLEU","Journal article (JA)","Monthly mean (TEM), maximum (Tmax) and minimum (Tmin) surface air temperatures at 119 meteorological stations on the Yunnan Plateau (YP, Southwest China) were analysed for temporal trends and spatial variation patterns during the period 1961-2004. Linear trend analyses revealed that annual temperature over the YP increased at a rate of 0.3 °C/decade during the period 1961-2004, while warming trend of 0.33 °C/decade and 0.26 °C/decade was observed for winter and summer temperatures, respectively. Warming trends of nighttime minimum temperature are more pronounced than those of daytime maximum temperature, especially during winter season. Consequently, a decreasing trend of diurnal temperature ranges (DTR = Tmax- Tmin) was observed. Five spatial patterns of temperature variability were objectively defined by rotated empirical orthogonal function (EOF) analysis, which are associated with distinct temporal temperature variations and geographical area over the YP. Annual temperature increases were found to be most pronounced in the southern and northwestern (high-elevation) parts of the YP, whereas the hot-dry valleys along the Yangtze and Red River basins experienced cooling during the past four decades. © 2010 Royal Meteorological Society.","63","Atmospheric temperature","Climate change - Global warming - Orthogonal functions - Temperature","Diurnal temperature ranges - Empirical orthogonal function analysis - Linear trend analysis - Meteorological station - Surface air temperatures - Temperature variability - Trend analysis - Yunnan Plateau","443.1 Atmospheric Properties - 641.1 Thermodynamics - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Actual traces of mantle fluid from alkali-rich porphyries in Western Yunnan, and associated implications to metallogenesis","20113614292674","","Liu, Xian-Fan (1, 2); Li, Chun-Hui (1) ","(1) Institute of Earth Science, Chengdu University of Technology, Chengdu, 610059, China (2) State Key Laboratory of Geological Processes and Mineral Resources, China University of Geosciences, Wuhan, 430074, China ","Liu, X.-F.(liuxianfan@cdut.cn) ","2011 International Conference on Remote Sensing, Environment and Transportation Engineering, RSETE 2011 - Proceedings","Int. Conf. Remote Sens., Environ. Transp. Eng., RSETE - Proc.","","IEEE Computer Society","","","3803-3806","2011","2011 International Conference on Remote Sensing, Environment and Transportation Engineering, RSETE 2011 - Proceedings","","2011","Chinese","","","","9781424491711","10.1109/RSETE.2011.5965067","5965067","","","","","","Conference article (CA)","The formation and evolution of plentiful alkali-rich porphyries with deep-xenoliths have an inevitable connection to the Cenozoic continental deformations, tectonisms, mantle magmas, anatectic fluids, and associated abundant polymetallic deposits. By the petrographical and petrochemical studies and the analyses using electron microprobe, scanning electron microscopy and energy spectrum, we confirmed that the connection was brought about by the deep geological processes and the action of ore-bearing mantle fluids. Microscopic traces and existing modalities of the deep processes and the mantle fluid action can be directly manifested as the following: Na-rich glass interpenetrated among deep xenoliths in a veined or disseminated manner; Fe-rich glasses interpenetrated in a veined, agglomerated or disseminated manner among the host rocks and various xenoliths; and iron-rich melt xenoliths as independent xenoliths existed in aegirine syenite porphyry. Both the Fe-rich glasses and iron-rich melt xenoliths are of submicroscpic crystalline texture under the electron microscope. Their main mineral compositions are silicate and quartz, as well as moissanite, native iron with chromium, specularite with titanium, ilmenite, apatite, etc. The unmixing texture, which is assumed to be caused by the unmixing of minerals between micro-metal and nonmetal, indicates that the mantle fluid has the properties of magmatic melt and is unmixing with alkali-rich magma. On the basis of synthesis analyses and in combination with the theory of metallogenesis by transmagmatic fluid, we may draw the following conclusions: the mantle fluid's properties were changed from magma-supercritical fluid→liquid by the changes of depth and environment, and corresponding changes of physical and chemical conditions, and the moving fluid carried, activated and enriched ore-material to suitable places; it was the deep process and the action of fluid that accelerated crust-mantle materials overlapping mineralization, facilitated the deep ore-forming and benefited the formation of large and supper-large deposits. © 2011 IEEE.","14","Ores","Chemical analysis - Deposits - Effluent treatment - Glass - Iron - Mineralogy - Phosphate minerals - Remote sensing - Scanning electron microscopy - Silicates - Silicon carbide - Structural geology - Supercritical fluids","Alkali-rich porphyry - Crust mantle - Mantle fluids - Unmixing - Western yunnan","452.4 Industrial Wastes Treatment and Disposal - 481.1 Geology - 482 Mineralogy - 482.2 Minerals - 545.1 Iron - 804.2 Inorganic Compounds - 812.3 Glass - 931.2 Physical Properties of Gases, Liquids and Solids",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
