Title,Accession number,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Abstract type,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Multi-sensor weighted fusion suboptimal filter for delayed systems","20084011616471","Lv, Nan (1); Sun, Shuli (1) ","(1) Department of Automation, Heilongjiang University, Harbin 150080, China ","Lv, N. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","374-377","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","9787900719706","10.1109/CHICC.2008.4605653","4605653","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Based on the optimal weighted fusion estimation algorithm in the linear minimum variance sense, a distributed information fusion suboptimal filter is given for a multi-sensor multi-delay system. The suboptimal estimation error cross-covariance matrix between any two sensor subsystems for the multi-delay system is derived. The proposed distributed suboptimal fusion filter has higher accuracy than any local filter does. Compared with the optimal weighted fusion filter, it has the reduced computational cost. An example shows its effectiveness.","","16","Kalman filters","Covariance matrix - Information fusion","Computational costs - Cross covariance matrices - Distributed information fusion - Distributed optimal filter - Linear minimum variance - Multi-delay system - Sensor subsystems - Suboptimal estimations","903.1 Information Sources and Analysis - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Impact of water transfer on hydropower generation of power plants in the upper reaches of the Yangtze River","20083111424480","Zhang, Yuandong (1); Wei, Jiahua (1); Zhou, Jianjun (1) ","(1) State Key Laboratory of Hydroscience and Engineering, Department of Hydraulic Engineering, Tsinghua University, Beijing 100084, China ","Zhang, Y.(zhangyuandong@mail.tsinghua.edu.cn) ","Qinghua Daxue Xuebao/Journal of Tsinghua University","Qinghua Daxue Xuebao","","Press of Tsinghua University","48","6","955-958","June 2008","","","","2008","Chinese","10000054","","","","","","","","","QDXKE8","Journal article (JA)","When the Central Yunnan Province Water Transfer Project and the western route of the South-to-North Water Transfer Project reach to their respective planned flow rates, the annual runoff in the upper reaches of the Yangtze River will decrease by about 20.4 billion m3. An optimal cascade dispatching model was developed to quantitatively evaluate the impact of the two water transfer projects on hydropower generation of completed, under construction and proposed power plants. The float-encoding genetic algorithm was used to solve the multi-objective nonlinear model. The simulations show that the two water transfer projects will exert considerable influence on the power generation of fifteen power plants (from the Tuoding Power Plant to the Gezhouba Power Plant). If the two water transfer projects are fully online the total annual power generation of the fifteen power plants will decrease by 14%. The yearly power generation reduction of the Three Gorges Power Plant will be 4%.","","8","Hydroelectric power plants","Genetic algorithms - Hydroelectric power - Rivers - Runoff","Dispatching models - Hydro-power generation - Non-linear model - South to North Water Transfer Project - Three Gorges - Upper reaches of the yangtze rivers - Upper Yangtze River - Water transfer projects","442.1 Flood Control - 611.1 Hydroelectric Power Plants",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis and dynamical changing inertia weight strategy of particle swarm optimization","20084011616597","Zhang, Dingxue (1); Liao, Ruiquan (1) ","(1) Petroleum Engineering College, Yangtze University, Jingzhou 434023, China ","Zhang, D.(zdx7773@163.com) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","81-85","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","9787900719706","10.1109/CHICC.2008.4605736","4605736","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Convergence of particle velocity and effect on optimization performance were analyzed in particle swarm optimization, and a new algorithm with dynamical changing inertia weight was proposed. The information defined as the average absolute value of velocity of all particles was used in the algorithm, which can avoid premature convergence for the velocity is closed to 0 in the early search part. The simulation results show that the algorithm has better probability of finding global optimum and mean best value than other algorithms for maintaining the population diversity.","","7","Particle swarm optimization (PSO)","Velocity control","Absolute values - Best value - Convergence - Global optimum - Inertia weight - Particle velocities - Population diversity - Pre-mature convergences","723 Computer Software, Data Handling and Applications - 731.3 Specific Variables Control",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"On distributed model predictive control for systems with decoupled dynamics","20084011616709","Wei, Shanbi (1); Chai, Yi (1); Ding, Baocang (1) ","(1) College of Automation, Chongqing University, Chongqing 400030, China ","Wei, S.(wsbmei@yahoo.com.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","567-572","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","9787900719706","10.1109/CHICC.2008.4605703","4605703","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","This paper studies distributed model predictive control for the system which is composed of several subsystems with decoupled dynamics. Couplings between different subsystems are manifested by the cost function and constraints. The couplings are described through a connected graph. In this connected graph, each code denotes a subsystem. The cost function and constraints of a code are the functions of its state and the states of its neighbors. The centralize MPC controller for the over system is broken into distinct distributed MPC controllers of smaller size. Each MPC controller is associated to a different node. The distributed MPC and centralize MPC are compared through a numerical example.","","20","Model predictive control","Controllers - Cost functions - Couplings - Distributed computer systems - Dynamics - Graph theory - Integer programming - Predictive control systems","Connected graph - Distributed Model predictive Control - Distributed MPC - Mixed integer linear programming","722.4 Digital Computers and Systems - 731.1 Control Systems - 732.1 Control Equipment - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory - 921.5 Optimization Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A 4-D trajectory prediction model based on radar data","20084011616720","Kun, Wu (1); Wei, Pan (1) ","(1) Computer Science Department, Sichuan University, Chengdu 610065, China ","Kun, W.(wukunll@sohu.com) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","591-594","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","9787900719706","10.1109/CHICC.2008.4605732","4605732","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Trajectory prediction is the core support tool of collaborative decision making in air traffic control. This paper presents a four-dimensional trajectory prediction model, which is based on history and real-time radar data. Before a flight's departure, its trajectory is worked out by analyzing its history flying data. After its departure, the predicted trajectory is being updated with the real-time radar data. This model does not rely on aerodynamics and can predict trajectory for the whole fly-ing process. Emulation result shows that the prediction of this model approximates actual flying data and can provide better support to Air Traffic Control systems.","","8","Air traffic control","Air navigation - Aviation - Control towers - Decision making - Flight control systems - Forecasting - Radar - Trajectories","Collaborative decision making - Emulation result - Flying data - Four-dimensional trajectory - Model approximates - Radar data - Support tool - Trajectory prediction","431 Air Transportation - 652.3 Aircraft Instruments and Equipment - 716.2 Radar Systems and Equipment - 912.2 Management",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Information fusion wiener filter for the multisensor multi-channel ARMA signals with time-delayed measurements","20084011615872","Sun, Xiaojun (1); Deng, Zili (1) ","(1) Department of Automation, Heilongjiang University, Harbin 150080, China ","Sun, X. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","166-170","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","9787900719706","10.1109/CHICC.2008.4604917","4604917","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","For the multisensor multi-channel autoregressive moving average (ARMA) signals with time-delayed measurements, using the modem time series analysis method, based on the ARMA innovation model, under the linear minimum variance optimal weighted fusion rules, three distributed optimal information fusion Wiener filters weighted by matrices, diagonal matrices and scalars are presented, which can handle the fused filtering, prediction and smoothing problems in a unified form. They overcome the drawback that the augmented state method requires a large computational burden. They are locally optimal and are globally suboptimal. The accuracy of the fusers is higher than that of each local estimator. In order to compute the optimal weights, the formula of computing the cross-covariances among local estimation errors is given. A Monte Carlo simulation example for the target tracking system with time-delayed measurements and 3 sensors shows their effectiveness.","","9","Information filtering","Information fusion - Intelligent systems - Matrix algebra - Monte Carlo methods - Target tracking - Time delay - Time series analysis","Autoregressive moving average signals - Linear minimum variance - Multi-channel ARMA signals - Optimal information fusion - Target tracking systems - Time-delayed measurements - Weighted fusion - WIENER filters","713 Electronic Circuits - 723.4 Artificial Intelligence - 903.1 Information Sources and Analysis - 921.1 Algebra - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A PMSM position servo system based on finite-time control","20084011616392","Liu, Huixian (1); Ding, Shihong (1); Li, Shihua (1); Chen, Xisong (1) ","(1) School of Automation, Southeast University, Nanjing 210096, China ","Liu, H.(lsh@seu.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","234-238","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","9787900719706","10.1109/CHICC.2008.4605488","4605488","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Based on the finite-time control technique, the position control problem of Permanent Magnet Synchronous Motor(PMSM) servo system is studied. Using backingstepping method, a control scheme based on feedback linearization and finite-time control technique is proposed for position loop. Rigorous mathematical analysis is given for the close loop system performance in the presence of disturbances. The results show that, compared with the conventional control scheme based on PD and feedback linearization, this method not only makes the position tracking error of the closed loop system with a faster convergence rate, but also makes the boundary of steady-state error smaller by regulating the controller parameters, which means the closed loop system has stronger disturbance rejection property. The simulation results validate the efficiency of this method.","","21","Position control","Backstepping - Closed loop systems - Disturbance rejection - Feedback linearization - Permanent magnets - Servomechanisms - Synchronous motors","Back-stepping method - Controller parameter - Finite-time control - Mathematical analysis - Permanent Magnet Synchronous Motor - PMSM - Position servo systems - Position tracking errors","704.1 Electric Components - 705 Electric Generators and Motors - 705.3.1 AC Motors - 731 Automatic Control Principles and Applications - 731.3 Specific Variables Control - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Data reconciliation by two-step risk analysis of modeling","20084011616425","Congli, Mei (1); Guohai, Liu (1) ","(1) Department of Automation, Jiangsu University, Zhenjiang 212013, China ","Congli, M.(clmei@ujs.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","132-135","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","9787900719706","10.1109/CHICC.2008.4605669","4605669","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","A new method for data reconciliation by risk analysis of modeling is presented in this paper. Yamarura designed an integer programming model for gross error detection and data reconciliation based on Akaike information criterion. But much computational cost is needed for its combinational nature. To reduce computation burden, a new method by two-step risk analysis of modeling is proposed. Measurement modeling risk is analyzed in the first step. Then gross error modeling analyzed based on the minimum measurement modeling risk is considered. The proposed method could effectively reduce the scale of the integer programming problem. Simulation shows the efficiency of the proposed method.","","10","Risk analysis","Errors - Integer programming - Risk assessment","Akaike information criterion - Computational costs - Data reconciliation - Gross error detection - Gross errors - Integer programming models - Integer programming problems - Mixed integer optimization","914.1 Accidents and Accident Prevention - 921.5 Optimization Techniques - 922 Statistical Methods",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Robust finite-time output regulation by variable structure control","20084011616628","Zheng, Bo (1); Zhong, Yisheng (1) ","(1) Department of Automation, Tsinghua University, Beijing 100084, China ","Zheng, B.(zhenb@mails.tsinghua.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","190-194","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","9787900719706","10.1109/CHICC.2008.4605871","4605871","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","In this paper we deal with robust finite-time output regulation problem for linear and nonlinear systems driven by exosystems with uncertain disturbances. Unlike most of the existing results, the exosystem is nonautonomous and involves bounded unmodeled uncertainties. A design method of variable structure controller is presented and it is shown that the global robust finite-time output regulation can be achieved. Illustrative example is shown to demonstrate the efficiency of the proposed approach.","","22","Variable structure control","Control engineering","Exosystems - Finite time - Linear and nonlinear systems - Output regulation - Output regulation problem - Sliding modes - Uncertain disturbances - Variable structure controller","731.3 Specific Variables Control",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Robust tracking control for a 3DOF helicopter with multi-operation points","20084011616317","Yu, Yao (1); Zhong, Yi Sheng (1) ","(1) Department of Automation, Tsinghua University, Beijing 100084, China ","Yu, Y.(yu-y04@mails.tsinghua.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","733-737","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","9787900719706","10.1109/CHICC.2008.4605408","4605408","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","A 3DOF helicopter plant is described as a MIMO uncertain nonlinear system with multi-operation points, and a robust control method based on signal compensation is proposed. A controller designed by this method consists of a nominal controller and a robust compensator. Robust tracking property of closed-loop system is proven and simulation results show that the designed control system can guarantee high precision robust attitude control at multi-operation points.","","5","Aircraft control","Aircraft detection - Attitude control - Closed loop control systems - Closed loop systems - Controllers - Flight control systems - MIMO systems - Robust control","3-DOF helicopter - Multi-Operation - Robust compensators - Robust control methods - Robust tracking - Robust tracking control - Signal compensation - Uncertain nonlinear systems","652 Aircraft and Avionics - 652.3 Aircraft Instruments and Equipment - 716.2 Radar Systems and Equipment - 731 Automatic Control Principles and Applications - 732.1 Control Equipment - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Formation control of three-coleader agents in the plane via backstepping design","20084011616278","Chen, Yangyang (1); Tian, Yuping (1) ","(1) School of Automation, Southeast University, Nanjing 210096, China ","Chen, Y. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","530-534","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","9787900719706","10.1109/CHICC.2008.4605367","4605367","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","This paper deals with a directed formation control problem of three agents moving in the plane, where the agents have a cyclic ordering with each one required to maintain a nominated distance from its neighbor. The agent dynamics under consideration is a double integrator. Firstly, a directed formation control law based on the knowledge only of the direction of its neighbor, is designed by using the integrator backstepping technique, which can not only accomplish the desired triangle formation, but also ensure all agent speeds converge to a common velocity without collision between all agents during the motion. Secondly, with the purpose of relaxing and even overcoming the restriction of initial conditions of the agents owing to collision avoidance, we introduce the inter-agent potential functions into the design. Finally, convergence guarantees are provided by using tools from LaSalle's invariance principle. Simulation results are provided to illustrate the effectiveness of the proposed control laws.","","16","Decentralized control","Backstepping - Control theory - Multi agent systems","Backstepping design - Double integrator - Formation control - Formation control problems - Initial conditions - Integrator backstepping - LaSalle's invariance principle - Potential function","731.1 Control Systems",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A criterion of the consensus problems in multi-agent systems with one leader and multi-follower","20084011616510","Li, Zili (1); Chen, Zengqiang (1); Yuan, Zhuzhi (1) ","(1) Department of Automation, Nankai University, Tianjin 300071, China ","Li, Z. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","536-539","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","9787900719706","10.1109/CHICC.2008.4605545","4605545","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","This note investigates the consensus problems of a system with one leader and multi-followers. Decentralized controllers are designed for continuous-time autonomous follower described by one or double integrator respectively, sliding mode control technique is adopted to realize the consensus of the system in which the followers have general dynamics. A sufficient condition to make all the followers catch up leader and keep the desired formation is given by a proposed Lyapunov-based approach.","","11","Multi agent systems","Continuous time systems - Decentralized control - Sliding mode control","Consensus - Consensus problems - Continuous-time - Decentralized controller - Double integrator - General dynamics - Leader","731.1 Control Systems - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Reduced-order Wiener state estimators for descriptor system with multi-observation lags and MA colored observation noise","20084011616665","Sun, Shuli (1) ","(1) Department of Automation, Heilongjiang University, Harbin 150080, China ","Sun, S.(sunsl@hlju.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","417-420","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","9787900719706","10.1109/CHICC.2008.4605787","4605787","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Using the projection theory and modern time series analysis method, based on the autoregressive moving average (ARMA) innovation model and white noise estimators, the reduced-order Wiener state estimators for descriptor system with MA colored observation noise and multi-observation lags are presented. They can handle the prediction, filtering and smoothing in a unified framework. They avoid the solutions of the Riccati equations and Diophantine equations. The estimators have the ARMA recursive form and have asymptotic stability. A simulation example shows their effectiveness.","","11","White noise","Asymptotic stability - Describing functions - Riccati equations - State estimation - Time series analysis","Autoregressive moving average innovation model - Colored observation noise - Descriptor systems - Diophantine equation - Modern time series analysis method - Multi-observation lags - White noise estimator - Wiener state estimator","731.1 Control Systems - 921.2 Calculus - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"On speed sensorless vector control system for induction motor based on estimating speed by torque current differential","20084011616123","Liu, Xu (1); Ruan, Yi (1); Zhang, Chaoyi (1); Sheng, Huanqing (1); Yang, Yong (1) ","(1) Department of Automation, Shanghai University, Shanghai 200072, China ","Liu, X. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","169-173","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","English","","","9787900719706","10.1109/CHICC.2008.4605206","4605206","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","In this paper, a new method of speed estimation for sensorless vector control of induction motor is introduced. This method is based on dynamic mathematical model of induction motor and torque current differential plays an important role in this method. The estimated speed can be used as feedback signal for speed closed loop and to make up of speed sensorless vector control system for induction motor with current closed loop. A simulation model is established in MATLAB. The obtained results are approved to be correct and effective. The system that uses this method has been developed and encouraging experiment results have also been obtained.","","17","Vector control (Electric machinery)","Control systems - Estimation - Induction motors - MATLAB - Sensorless control - Speed - Vectors","Feedback signal - Sensorless vector control - Simulation model - Speed closed loops - Speed estimation - Speed-sensor less - Speed-sensorless vector control system - Torque current","705.3.1 AC Motors - 731.1 Control Systems - 731.2 Control System Applications - 921 Mathematics - 921.1 Algebra",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An improved intelligence algorithm over ACS for TSP","20084011616399","Cao, Langcai (1); Luo, Jian (1) ","(1) Dept. of Automation, Xiamen University, Xiamen 361005, China ","Cao, L.(langcai@xmu.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","65-69","2008","Proceedings of the 27th Chinese Control Conference, CCC","","","2008","Chinese","","","9787900719706","10.1109/CHICC.2008.4605605","4605605","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","Ant Colony System (ACS) is an effective algorithm to solve combinatorial problems such as TSPs. There are many disadvantages when we analyzed all kinds of ACS. The serious one is the algorithms take long time to run, the other is they often stop during the running. Considered these problems, a new algorithm, Based on ACS, Intelligent Ant System (IAS), is designed to improve the performance. Algorithm implemented with Java, the experimental results verify the effectiveness of the new algorithm.","","11","Ant colony optimization","Actinium - Control engineering","Ant colony systems - Ant systems - Combinatorial problem - Effective algorithms - Intelligence algorithms - JAVA","547 Minor, Precious and Rare Earth Metals and Alloys - 921.5 Optimization Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An data replication and deletion algorithm for web objects","20134416917985","Kang, Yan (1); Wang, Zhong Min (1); Zhang, Yi Fan (1); Lin, Ying (1) ","(1) School of Software, Yunnan University, Kunming, Yunnan, China ","","Advanced Materials Research","Adv. Mater. Res.","Education Department of Shandong Province; Qingdao University; Qingdao Science Culture Communication Co., Ltd; Test and analysis of association of Qingdao; Faculty of Chemical Engineering Universiti Teknologi Mara; et al","Trans Tech Publications Ltd, Kreuzstrasse 10, Zurich-Durnten, CH-8635, Switzerland","798","","794-797","2013","Advances in Applied Science and Industrial Technology","","","2013","English","10226680","","9783037858417","10.4028/www.scientific.net/AMR.798-799.794","","2013 International Forum on Materials Science and Industrial Technology, IFMSIT 2013","August 30, 2013 - September 1, 2013","Qingdao, China","100412","","Conference article (CA)","The phenomenal growth of the object has brought huge increase in the traffic on World Wide Web. Long read latency of service experienced by the end-users, especially during the peak hours, continues to be the common problem to the popular web servers while retrieving popular objects. A replication and deletion algorithm is presented to solve object replication problem, which is aNP-hard problem and can be formulated as a 0-1 constraint optimization problem. The algorithm defines an appropriate replica distribution with the objective to decrease the number of object access operations over excessive distances, balance the load of popular web servers, and then minimize the network traffic of the object. Object deletion in a distributed web-server environment is one of the possible solutions to extend available memory and reduce the load of the server. During the adaptive time period due to different object update frequency, objects are dynamically duplicated and deleted in a distributed web server system with limited storage capacity. Simulation results demonstrate the performance of the proposed algorithm. © (2013) Trans Tech Publications, Switzerland.","","12","Problem solving","Algorithms - Data mining - Internet - Web services - World Wide Web","Adaptive methods - Constraint optimization problems - Data replication - Distributed web-server system - Limited storage - Network traffic - Object replication - Replica distributions","716 Telecommunication; Radar, Radio and Television - 717 Optical Communication - 718 Telephone Systems and Related Technologies; Line Communications - 723 Computer Software, Data Handling and Applications - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An improved genetic algorithm for flexible job-shop scheduling problems","20134416917882","Kang, Yan (1); Wang, Zhong Min (1); Lin, Ying (1); Zhang, Yi Fan (1) ","(1) School of Software, Yunnan University, Kunming, Yunnan, China ","","Advanced Materials Research","Adv. Mater. Res.","Education Department of Shandong Province; Qingdao University; Qingdao Science Culture Communication Co., Ltd; Test and analysis of association of Qingdao; Faculty of Chemical Engineering Universiti Teknologi Mara; et al","Trans Tech Publications Ltd, Kreuzstrasse 10, Zurich-Durnten, CH-8635, Switzerland","798","","345-348","2013","Advances in Applied Science and Industrial Technology","","","2013","English","10226680","","9783037858417","10.4028/www.scientific.net/AMR.798-799.345","","2013 International Forum on Materials Science and Industrial Technology, IFMSIT 2013","August 30, 2013 - September 1, 2013","Qingdao, China","100412","","Conference article (CA)","The flexible job-shop scheduling algorithm with the high computational complexity is important in both fields of production management and combinatorial optimization. We developed an improved genetic approach for the flexible job-shop scheduling problem (FJSP), since it is quite difficult to achieve an optimal solution to this problem within reasonable computation time. A chromosome representation combines both routing and sequencing information is represented with genetic algorithms (GAs) commonly optimize the problem by minimizing an objective, makespan. Our algorithm selects the chromosome according to different objectives, and crossover each other to maintain the species diversity. New crossover and the mutation operators utilize the critical path with certain probability to modify assignment and sequence for preventing being trapped in a local optimum. The results obtained from the computational study have shown that the proposed algorithm is an effective approach for the FJSP. © (2013) Trans Tech Publications, Switzerland.","","12","Genetic algorithms","Chromosomes - Combinatorial optimization - Industrial management - Scheduling algorithms","Computational studies - Effective approaches - Flexible job-shop scheduling - Flexible job-shop scheduling problem - Genetic algorithm (GAs) - Heuristic - Multi objective - Production management","461.2 Biological Materials and Tissue Engineering - 723 Computer Software, Data Handling and Applications - 912.2 Management - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Positive periodic solutions of functional differential equations with impulse on time scales","20103813238577","Li, Yongkun (1); Zhao, Lu (1); Chen, Xuerong (1) ","(1) Department of Mathematics, Yunnan University, Kunming, Yunnan 650091, China ","Li, Y.(yklie@ynu.edu.cn) ","Journal of Applied Mathematics and Computing","J. Appl. Math. Comp.","","Springer Verlag","34","1-2","495-510","December 2010","","","","2010","English","15985865","","","10.1007/s12190-009-0334-6","","","","","","","Journal article (JA)","In this paper, we employ some analysis technics to study the existence of positive periodic solutions to a system of equations with a parameter and impulse on time scales. © 2009 Korean Society for Computational and Applied Mathematics.","","22","Difference equations","Differential equations - Time measurement","Existence of positive periodic solutions - Functional differential equations - Positive periodic solution - System of equations - Time-scales","921.2 Calculus - 921.6 Numerical Methods - 943.3 Special Purpose Instruments",,"","This work is supported by the National Natural Sciences Foundation of People’s Republic of China.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
