Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Welcome message from the conference chairs","20110413613270","","Chen, Guanrong (1); Zhu, Zhiliang (2) ","(1) City University of Hong Kong, Hong Kong, Hong Kong (2) Northeastern University, Shenyang, China ","Chen, G. ","Proceedings - 2010 International Workshop on Chaos-Fractal Theories and Applications, IWCFTA 2010","Proc. - Int. Workshop Chaos-Fractal Theor. Appl., IWCFTA","Northeastern University; Yunnan Normal University; City University of Hong Kong; IEEE Circuits and Systems Society; The Mathematical Society of Yunnan Province","IEEE Computer Society, 445 Hoes Lane - P.O.Box 1331, Piscataway, NJ 08855-1331, United States","","","xii","2010","Proceedings - 2010 International Workshop on Chaos-Fractal Theories and Applications, IWCFTA 2010","","","2010","English","","","","9780769542478","10.1109/IWCFTA.2010.4","5671104","3rd International Workshop on Chaos-Fractals Theories and Applications, IWCFTA 2010","October 29, 2010 - October 31, 2010","Kunming, Yunnan, China","83499","","Journal article (JA)","",,,,,,,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Theoretical Study of the Photochemical Reaction Mechanism of Bicyclo [ 4.1.0] heptane","20063810124129","","Wang, Yan-Xia ; Ye, Song ","(1) Department of Chemistry, Yunnan University, Kunming 650091, China ","","Chemical Research in Chinese Universities","Chem Res Chin Univ","","Jilin University Press, Changchun, China","22","4","520-523","July 2006","","","","2006","English","10059040","","","","10.1016/S1005-9040(06)60154-2","","","","","","CRCUED","Journal article (JA)","The photochemical reaction of bicyclo[4. 1.0] heptane was studied at the complete active space SCF(CASSCF) level with a 6-31G* basis set. A multireference MP2 algorithm that has been implemented in the Gaussian program was used to correct the energetics for the dynamic correlation. Starting from the Franck-Condon excitation of bicyclo [4.1.0] heptane, the reaction is via two bonds' breakage to give rise to 1,6-heptdiene. One internal conversion(IC) and two intersystem crossing points (ISC) were located and are discussed separately. The reaction proceeds to its own characteristic product on the ground state.","19",,,,,,"Number: 2003A0003M, Acronym: -, Sponsor: Yunnan Provincial Science and Technology Department; ","* Supported by the Yunnan Provincial Science and Technology Department( No. 2003A0003M). * * To whom correspondence should be addressed. E-mail: SongyeO ynu. edu. cn",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Geochemical anomaly information extraction from EO-1 Hyperion data","20104713403356","","Zh, Wang (1, 2); Duan, Jianjun (3) ","(1) Department of Earth Sciences, Sun Yat-sen University, Guangzhou, 510275, China (2) State Key Laboratory of Geological Processes and Mineral Resources, Wuhan, 430074, China (3) Guangdong Provincial key Laboratory of Geological Processes and Mineral Resources Exploration, Guangzhou, 510275, China ","Zh, W.(frankmini@126.com) ","2010 2nd IITA International Conference on Geoscience and Remote Sensing, IITA-GRS 2010","IITA Int. Conf. Geosci. Remote Sens., IITA-GRS","","IEEE Computer Society","2","","405-408","2010","2010 2nd IITA International Conference on Geoscience and Remote Sensing, IITA-GRS 2010","","","2010","English","","","","9781424485154","10.1109/IITA-GRS.2010.5603231","5603231","","","","","","Conference article (CA)","Geochemical anomaly all long is important foundation of forecasting mineral. The abnormal levels of Metals can cause vegetation biophysical, biochemical and canopy spectral variations. The objective of this research is to use the Hyperion image for deriving the geochemical anomaly information. In this paper, we study the vegetation remote sensing anomalies characteristic caused by the high background contents of copper, gold, nickel, chromium, phosphorus, magnesium PuLan in the study area, and select the TV1, MSI and S1P1 three kinds of vegetation index to extract bio-geochemical anomaly information. Two Hyperion images of the PuLan in the northwest of Yunnan Province was acquired and evaluated for geochemical anomaly mapping. The results show that the chemical anomaly in the study area can be identified from Hyperion data very efficiently. The Geochemical anomaly information extracted from Hyperion data is largely consistent with the geological map and previous research results. The study explored the utility of Hyperion data in geochemical anomaly mapping. © 2010 IEEE.","6","Data mining","Geochemistry - Geology - Mapping - Nickel-Phosphorus - Remote sensing - Vegetation","Geochemical anomaly - Geological map - Hyperion - Research results - Spectral variation - Vegetation index - Vegetation remote sensing - Yunnan province","405.3 Surveying - 481.1 Geology - 481.2 Geochemistry - 723.2 Data Processing and Image Processing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Dc bias system of a 35 kV/90 MVA saturated iron core SFCL","20112013981293","","Sun, Yuwei (1, 2); Gong, Weizhi (2); Wang, Jianzhong (2); Hong, Hui (2); Tian, Bo (2); Xin, Ying (2) ","(1) Department of Automation, Tianjin University, Tianjin 300072, China (2) Innopower Superconductor Cable Co., Ltd, Longsheng Industrial Park, Beijing Economic and Technological Development Area, 7E. Rongchang Road, Beijing 100176, China ","Sun, Y.(sunyuwei@innopower.com) ","Cryogenics","Cryogenics","","Elsevier Ltd","51","6","257-260","June 2011","","","","2011","English","00112275","","","","10.1016/j.cryogenics.2010.06.010","","","","","","CRYOAX","Conference article (CA)","Saturated iron core superconducting fault current limiter (SIC-SFCL) is a promising fault current limiting device for high or extra-high voltage power grids. It has low impedance in normal power transmission and turns high impedance when a short-circuit takes place. The dc bias system of a saturated iron core superconducting fault current limiter plays a key role in realizing these features. Our 35 kV/90 MVA SIC-SFCL has been running live-grid since January 2008 at Puji substation in Yunnan, China. In this paper, the working principle of the dc bias system will be introduced and results of artificially imposed short-circuit tests will be provided, which verifies the validity of this system. © 2010 Elsevier Ltd. All rights reserved.","7","Superconducting fault current limiters","Electric power transmission networks - Fault current limiters - HVDC power transmission - Iron","Extra high voltage - Fault current limiting - High impedance - Iron cores - Low impedance - Power applications - Short circuit tests - Yunnan , China","545.1 Iron - 706.1.1 Electric Power Transmission - 706.2 Electric Power Lines and Equipment",,"Number: 2006AA03Z234, Acronym: MOST, Sponsor: Ministry of Science and Technology of the People's Republic of China; Number: 05FZZDGX00700, Acronym: -, Sponsor: Tianjin Science and Technology Committee; ","The work is supported in part by the Chinese Ministry of Science and Technology (Grant number 2006AA03Z234) and Tianjin Municipal Science and Technology Commission (Grant number 05FZZDGX00700).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Structural feature and its significance of the northernmost segment of the Tertiary Biluoxueshan-Chongshan shear zone, east of the Eastern Himalayan Syntaxis","20112714116164","","Zhang, Bo (1, 2); Zhang, JinJiang (1); Zhong, DaLai (3); Wang, XiaoXian (1); Qu, JunFeng (4); Guo, Lei (4) ","(1) Key Laboratory of Orogenic Belt and Crustal Evolution, Ministry of Education, School of Earth and Space Sciences, Peking University, Beijing 100871, China (2) State Key Laboratory of Geological Processes and Mineral Resources, China University of Geosciences, Beijing 100083, China (3) Institute of Geology and Geophysics, Chinese Academy of Sciences, Beijing 100029, China (4) Institute of Geology, Chinese Academy of Geological Sciences, Beijing 100037, China ","Zhang, B.(geozhangbo@pku.edu.cn) ","Science China Earth Sciences","Sci. China Earth Sci.","","Science in China Press, 16 Donghuangchenggen North Street, Beijing, PR 100717, China","54","7","959-974","July 2011","","","","2011","English","16747313","","","","10.1007/s11430-011-4197-y","","","","","","","Journal article (JA)","Here we describe ductile, ductile-brittle and brittle deformation styles in the northern segment of the Tertiary Biluoxueshan-Chongshan shear zone lying to the east of the Eastern Himalayan Syntaxis. In the northernmost part of the zone in the vicinity of the Eastern Himalayan Syntaxis, it consists of mylonitic gneiss, granite, and schist. Based on field relations and mineral assemblages, the rocks are classified into gneiss belt in the west limb, including banded gneiss, augen mylonite and migmatite gneiss, and schist belt in the east limb. Except for the massive granite pluton, the other three tectonites are affected by polystage deformation (D1-D4). Fold deformation of the first stage D1 is isoclinal to tight pattern with nearly N-S fold axes and steeply axial planar cleavage S1, which resulted in the local crustal thickening under a contractive setting. D2 overprinted D1 and is characterized by tight folds with steep axes and N-S fold axial planar, which are also characterized by large-scale ductile strike-slip shear foliation S2, parallel to the nearly N-S trending axial planes of D1 and D2. The structural pattern of D2 represents a transpression along the zone. D3 occurred during the late stage of the transpression or post-transpression, producing the NW-SE and NE-SW trending strike-slip faults of the third stage D3. Following the D3 deformation, the zone was exhumed to shallow crustal level where the various tectonites underwent a brittle transtensional deformation D4, combined with one N-S trending strike-slip component and one normal faulting component. Structures and previous geochronologies presented in the paper suggest that the study area is correlated with those in the adjacent tectonic zones, Ailaoshan-Red River shear zone and Gaoligong shear zone in the western Yunnan. It underwent intensive polyphase deformation, namely, crustal thickening, transpression, and transtension, responding to syn-collision and post-collision of India-Eurasia from 65 Ma to current period east of the Eastern Himalayan Syntaxis. © 2011 Science China Press and Springer-Verlag Berlin Heidelberg.","54","Deformation","Granite - Minerals - Structural geology - Tectonics","Axial planes - Brittle deformation - Crustal levels - Crustal thickenings - Late stage - Migmatite - Mineral assemblage - Mylonites - polystage deformation - Post-collision - Shear zone - Strike-slip component - Strike-slip fault - Structural feature - Structural pattern - Study areas - Tertiary - Transpression - Transtension - Transtensional deformation - Western yunnan","421 Strength of Building Materials; Mechanical Properties - 422 Strength of Building Materials; Test Equipment and Methods - 481.1 Geology - 482.2 Minerals",,"Number: 20070420065, Acronym: -, Sponsor: China Postdoctoral Science Foundation; Number: 40802050, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: -, Acronym: UWO, Sponsor: Western University; ","We thank Wang Erqi for suggestions on Tertiary structural evolution of western Yunnan. We are specifically grateful to Ding Lin for helpful comments and discussion on the tectonics of the Eastern Himalayan Syntaxis region. We thank Guo Zhaojie, Han Baofu, Xiao Wenjiao, Lin Wei, Liu Junlai and Song Shuguang for suggestions and great help with our current study in the area. We are grateful to Zheng Yadong for thoughtful reviews and constructive critics of the manuscript. Ji Jianqing, Cao Shuyun and Cai Fulong are thanked for suggestions in improving our work. Qi Guowei and Liu Deliang are thanked for joining in the part of the field work in Yunnan. The final version of the paper has benefited from the critical comments of three anonymous reviewers. This study was supported by National Natural Science Foundation of China for Young Foundation (Grant No. 40802050) and China Postdoctoral Science Foundation (Grant No. 20070420065).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Thermochronological evidence for the movement of the Ailao Shan-Red River shear zone: A perspective from Vietnam","20191606786611","","Wang, Pei-Ling (1); Lo, Ching-Hua (1); Lee, Tung-Yi (2); Chung, Sun-Lin (1); Lan, Ching-Ying (3); Yem, Nguyen Trong (4) ","(1) Department of Geology, National Taiwan University, Taipei, Taiwan (2) Department of Earth Sciences, National Taiwan Normal University, Taipei, Taiwan (3) Institute of Earth Sciences, Academia Sinica, Taipei, Taiwan (4) Institute of Geological Sciences, National Center for Natural Sciences and Technology, Hanoi, Viet Nam ","Wang, P.-L. ","Geology","Geology","","Geological Society of America","26","10","887-890","1998","","","","1998","English","00917613","","","","10.1130/0091-7613(1998)0262.3.CO;2","","","","","","GLGYBA","Journal article (JA)","In order to explore the timing of strike-slip movement along the Ailao Shan-Red River shear zone, an 40Ar/39Ar thermochronological study of the Day Nui Con Voi metamorphic massif in northern Vietnam was undertaken. The massif, exposed in the southeastern segment of the Ailao Shan-Red River shear zone, reveals a rapid cooling in the early Miocene (25-21 Ma) after a very slow cooling ca. 34-25 Ma. The slow cooling period most likely resulted from a geothermal perturbation in the lithosphere owing to the late Paleogene (40-30 Ma) extension in eastern Tibet and western Yunnan, China. The rapid cooling, consistent with evidence of a wider rapid cooling span from 27 to 17 Ma compiled from the entire Ailao Shan-Red River shear zone, constrains the duration of left-lateral shearing, which eventually offset Indochina from South China by about 600 km. The time constraints we have established reinforce the argument that the onset of the Ailao Shan-Red River shear zone postdates the opening of the South China Sea that began ca. 30 Ma. This result highlights the necessity for reevaluating the Cenozoic tectonic models of Southeast Asia.","24","Rivers","Structural geology","Cenozoic tectonics - Early Miocene - Lateral shearings - Red River Shear Zone - South China sea - Southeast Asia - Time constraints - Western yunnan","481.1 Geology",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"New method for low order spectral model and its application","2006279979682","","Cao, Jie (1); You, Ya-Lei (1) ","(1) Department of Atmospheric Science, Yunnan University, Kunming 650091, China ","Cao, J.(caoj@ynu.edu.cn) ","Applied Mathematics and Mechanics (English Edition)","Appl Math Mech Engl Ed","","Shanghai University","27","4","477-484","April 2006","","","","2006","English","02534827","","","","10.1007/s10483-006-0407-z","","","","","","AMMEEQ","Journal article (JA)","In order to overcome the deficiency in classical method of low order spectral model, a new method for low order spectral model was advanced. Through calculating the multiple correlation coefficients between combinations of different functions and the recorded data under the least square criterion, the truncated functions which can mostly reflect the studied physical phenomenon were objectively distilled from these data. The new method overcomes the deficiency of artificially selecting the truncated functions in the classical low order spectral model. The new method being applied to study the inter-annual variation of summer atmospheric circulation over Northern Hemisphere, the truncated functions were obtained with the atmospheric circulation data of June 1994 and June 1998. The mechanisms for the two-summer atmospheric circulation variations over Northern Hemisphere were obtained with two-layer quasi-geostrophic baroclinic equation.","16","Atmospheric movements","Atmospheric temperature - Boundary conditions - Correlation methods - Earth atmosphere - Least squares approximations - Optimization - Spectrum analysis","Atmospheric circulation data - Least square criterion - Low order spectral model - Physical mechanism - Summer atmospheric circulation - Truncated functions","443.1 Atmospheric Properties - 921.5 Optimization Techniques - 921.6 Numerical Methods - 922.2 Mathematical Statistics","Applications (APP); Theoretical (THR)","Number: 2003CB415100, Acronym: -, Sponsor: -; Number: -, Acronym: CAO, Sponsor: Canadian Association of Optometrists; Number: 40475040, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","∗ Received Mar.10, 2005; Revised Oct.7, 2005 Project supported by the National Natural Science Foundation of China(No.40475040) and the Major State Basic Development Program of China(No.2003CB415100) Corresponding author CAO Jie, Professor, Doctor, E-mail:caoj@ynu.edu.cn",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Bark beetle-associated blue-stain fungi increase antioxidant enzyme activities and monoterpene concentrations in pinus yunnanensis","20185106283051","","Pan, Yue (1, 2); Zhao, Tao (3); Krokene, Paal (4); Yu, Ze-Fen (5); Qiao, Min (5); Lu, Jun (1); Chen, Peng (6); Ye, Hui (1, 7) ","(1) Laboratory of Biological Invasion and Ecosecurity, Yunnan University, Kunming, China (2) Eco-Development Academy, Southwest Forestry University, Kunming, China (3) Department of Science and Technology, Örebro University, Örebro, Sweden (4) Norwegian Institute of Bioeconomy Research, Ås, Norway (5) Laboratory for Conservation and Utilization of Bio-Resources, Key Laboratory Resources of the Ministry of Education, Yunnan University, Kunming, China (6) Yunnan Academy of Forestry, Kunming, China (7) Laboratory of Ecology and Evolutionary Biology, Yunnan University, Kunming, China ","Ye, Hui(yehui@ynu.edu.cn) ","Frontiers in Plant Science","Front. Plant Sci.","","Frontiers Media S.A.","871","","","2018","","","","2018","English","","1664462X","","","10.3389/fpls.2018.01731","1731","","","","","","Journal article (JA)","Yunnan pine is the most important tree species in SW China in both economical and ecological terms, but it is often killed by pine shoot beetles (Tomicus spp.). Tomicus beetles are secondary pests in temperate regions and the aggressiveness of the beetles in SW China is considered to be due to the warm subtropical climates as well as the beetles’ virulent fungal associates. Here, we assessed the virulence of three blue-stain fungi (Leptographium wushanense, L. sinense and Ophiostoma canum) associated with pine shoot beetles to Yunnan pine (Pinus yunnanensis) in SW China. Following fungal inoculation, we measured necrotic lesion lengths, antioxidant enzyme activities and monoterpene concentrations in the stem phloem of Yunnan pine. Leptographium wushanense induced twice as long lesions as L. sinense and O. canum, and all three fungi induced significantly longer lesions than sterile agar control inoculations. The activity of three tested antioxidant enzymes (peroxidase, polyphenol oxidase, and superoxide dismutase) increased after both fungal inoculation and control inoculation. However, L. wushanense and L. sinense generally caused a greater increase in enzyme activities than O. canum and the control treatment. Fungal inoculation induced stronger increases in six major monoterpenes than the control treatment, but the difference was significant only for some fungus-monoterpene combinations. Overall, our results show that L. wushanense and L. sinense elicit stronger defense responses and thus are more virulent to Yunnan pine than O. canum. The two Leptographium species may thus contribute to the aggressiveness of their beetle vectors and could damage Yunnan pine across SW China if they spread from the restricted geographical area they have been found in so far. © 2018 Pan, Zhao, Krokene, Yu, Qiao, Lu, Chen and Ye.","63","Monoterpenes","Antioxidants - Enzymes - Fungi - Network security","Defense response - L. sinense - Leptographium wushanense - Ophiostoma canum - Reaction zones","723 Computer Software, Data Handling and Applications - 804.1 Organic Compounds",,"Number: 2013-1477, Acronym: VR, Sponsor: Vetenskapsr&aring;det; Number: 229-2011-890, Acronym: VR, Sponsor: Vetenskapsr&aring;det; ","We thank Yong-liang Wang and Dong-mei Wu (Yunnan University) for assistance in field and laboratory work, and the Laboratory for Conservation and Utilization of Bio-Resources, Key Laboratory Resources of the Ministry of Education for providing experimental facilities. Funding. This study was funded by the Natural Science Foundation of China (No. 31360183), the Applied Basic Research Foundation of Yunnan Province (No. 2013FA055), National Key R&D Program of China (No. 2017YFC050520), and the Swedish Research Council FORMAS (Grant Nos. 229-2011-890 and 2013-1477 awarded to TZ).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Tin mining in Myanmar: Production and potential","20154601558914","","Gardiner, Nicholas J. (1); Sykes, John P. (2, 3, 4); Trench, Allan (2, 5); Robb, Laurence J. (1) ","(1) Department of Earth Sciences, University of Oxford, Oxford; OX1 3AN, United Kingdom (2) Centre for Exploration Targeting, Department of Mineral and Energy Economics, Curtin Graduate School of Business, Perth; WA; 6000, Australia (3) Centre for Exploration Targeting, School of Earth and Environment, The University of Western Australia, Crawley; WA; 6009, Australia (4) Greenfields Research, Hunters Chase, Highfield Farm, Hartwith, Harrogate, North Yorkshire; HG3 3HA, United Kingdom (5) CRU Group, Chancery House, 53-64 Chancery Lane, London; WC2A 1QS, United Kingdom ","Gardiner, Nicholas J.(nicholas.gardiner@curtin.edu.au) ","Resources Policy","Resour. Policy","","Elsevier Ltd","46","","219-233","December 01, 2015","","","","2015","English","03014207","","","","10.1016/j.resourpol.2015.10.002","","","","","","","Journal article (JA)","In 2014, Myanmar (Burma) confounded industry analysts by emerging to become the World's third biggest tin producer, experiencing a 5-year tin production increase of ca. 4900%. This surprise emergence of Myanmar as a major tin producer is a possible Black Swan event that potentially has significant repercussions both for the future of global tin production, and for the economic development of Myanmar. This is a disruptive event that has likely contributed to a substantial drop in tin prices in 2015. The Myanmar production increase came from a new mine site in Wa State, and not from the traditional tin-producing areas in the South. We discuss tin mining and potential in Myanmar and consider whether it could provide a foundation for the economic rehabilitation of the country. © 2015 Elsevier Ltd.","73","Tin mines","Uncertainty analysis","China - Yunnan - Dawei-Tavoy - Man Maw - Myanmars - Tin mining","504.3 Heavy Metal Mines - 922.1 Probability Theory",,"Number: -, Acronym: ITRI, Sponsor: Industrial Technology Research Institute; Number: DGD07260, Acronym: -, Sponsor: John Fell Fund, University of Oxford; Number: -, Acronym: -, Sponsor: Curtin University of Technology; ","We are indebted to ITRI for assistance in the preparation of this manuscript, in particular to Peter Kettle and Tom Mulqueen for their market and cost data, and to Cui Lin for information on the Man Maw mine site. The Oxford University Fell Fund (Ref. DGD07260 ) and Highland Metals Pte Ltd are acknowledged for supporting NJG and the Oxford Burma project respectively. JPS acknowledges financial support from the Centre for Exploration Targeting . JPS and AT acknowledge the continued support of colleagues at the Centre for Exploration Targeting and Department of Mineral and Energy Economics, Curtin University. We thank Dave Sansom for figure drafting. NJG thanks U Aung Tin for showing him the Dawei tin district. The authors also acknowledge Laura Brooks, Robert Edwards, Neil Hawkes, Kirill Kirilenko, Helen O'Cleary and Paul Williams of CRU Group for the assistance with Table 3A . An abridged version of this paper was presented at the ITRI International Tin Forum, Shanghai, May 2015 ( Gardiner and Sykes, 2015 ). We thank Gary Campbell for careful editorial handling, and greatly appreciate constructive comments from two anonymous reviewers, which have significantly improved the manuscript.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An unified relational data model with null values, fuzzy values and classical values","2004178127548","","Liu, Wei-Yi (1) ","(1) Department of Computer Science, Yunnan University, Kunming, Yunnan, China ","Liu, W.-Y. ","International Conference on Fuzzy Theory and Technology Proceedings, Abstracts and Summaries","Internat. Conf. Fuzzy Theory Technol. Proc. Abstr. Summ","","Duke University Press","","","13","1993","Second International Conference on Fuzzy Theory and Technology Proceedings, Abstracts and Summaries","","","1993","English","","","","","","","Second International Conference on Fuzzy Theory and Technology Proceedings, Abstracts and Summaries","October 13, 1993 - October 16, 1993","Durham, NC, United states","62627","","Conference article (CA)","In this paper an unified relational data model with null values, fuzzy values and classical values is discussed. Based on the concepts of the semantic proximity, we give the definition of the fuzzy functional dependencies. We show that the inference rules for fuzzy functional dependencies, which are similar to Armstrong's Axioms for classical case, are sound and complete. We also show that the relation of dependent constraints with null values is a lattice. Functional dependencies in classical relational database and null functional dependencies can be viewed as a special case of fuzzy functional dependencies. Making use of fuzzy functional dependencies, we can compress the domain of the fuzzy value and make the fuzzy value 'clearer'.",,"Relational database systems","Constraint theory - Data structures - Fuzzy sets - Inference engines - Semantics","Fuzzy functional dependency - Fuzzy values - Null values - Relational data model - Semantic proximity","723.2 Data Processing and Image Processing - 723.3 Database Systems - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory","Applications (APP); Theoretical (THR)",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Application of conductivity evaluate pork freshness","20132616448872","","Yang, Xiu-Juan (1, 2); Zhang, Xi (1, 2); Zhao, Jin-Yan (3); Wang, Guan-Ji (2); Xiao, Yang (2); Tao, Lin-Li (1, 2) ","(1) Yunnan Key Laboratory Animal Nutrition and Feed Science, Yunnan Agricultural University, Kunming, 650201, China (2) Collage of Animal Science and Technology, Yunnan Agricultural University, Kunming, 650201, China (3) College of Foundation and Information Engineering, Yunnan Agricultural University, Kunming 650201, China ","Yang, X.-J. ","Modern Food Science and Technology","Mod. Food Sci. Technol.","","South China University of Technology, Guangzhou, 510640, China","29","5","1178-1180+1191","May 2013","","","","2013","Chinese","16739078","","","","","","","","","","","Journal article (JA)","35 loin muscle samples were collected from market at random, in order to research the variation and relationship between TVB-N and conductivity of fresh pork in the corruption process. The results showed that the pork was kept at the temperature of 30°C and humidity of 85% for 3 days, TVB-N and conductivity were gradually increased with the corruption of pork. In different time periods, correlation test between conductivity and TVB-N value were of highly significant (P<0.01) with the correlation coefficient being of 0.926. Conductivity and TVB-N presented a linear regression relationship and the regression equation was y=50.582x-54.452 (P<0.01). The coefficient of determination was 0.857 and conductivity value was &le1.37 mS/cm. Therefore the pork can be assessed as fresh pork.","17","Meats","Crime - Electric conductivity","Coefficient of determination - Correlation coefficient - Correlation tests - Fresh pork - Freshness - Pork - Regression equation - Time-periods","701.1 Electricity: Basic Concepts and Phenomena - 822.3 Food Products - 971 Social Sciences",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Optical measurement of concentration-dependent diffusion coefficients of binary solution using an asymmetric liquid-core cylindrical lens","20194007492877","","Wei, Li (1); Meng, Weidong (1, 2); Chen, Yan (1); He, Bo (1); Zhou, Qing (1); Pu, Xiaoyun (1, 2) ","(1) Department of Physics, Yunnan University, Kunming; 650091, China (2) Key Lab of Quantum Information of Yunnan Province, Yunnan University, Kunming; 650091, China ","Pu, Xiaoyun(xypu@163.com) ","Optics and Lasers in Engineering","Opt Lasers Eng","","Elsevier Ltd","126","","","March 2020","","","","2020","English","01438166","","","","10.1016/j.optlaseng.2019.105867","105867","","","","","OLENDN","Journal article (JA)","An optical method for measuring concentration-dependent diffusion coefficients of binary solution is introduced in this paper. The concentration spatial and temporal profiles (Ce(z, t)s) are obtained from a single experiment using an asymmetric liquid-core cylindrical lens. The concentration-dependent diffusion coefficient is assumed to be a polynomial D(C) = D0 × (1 + α1C + α2C2 + α3C3 + …), where D0 is diffusion coefficient in infinite dilute solution, α1, α2 and α3 are under-determined parameters. The finite difference method (FDM) is applied to solve numerically Fick diffusion equation, the calculated concentration profiles (Cn(z, t)s) by varying the under-determined parameters are compared with the profile Ce(z, t), the parameters(α1, α2, α3, …) corresponding the minimum concentration standard deviation are selected to determine D(C). To verify the proposed method, we have carried out the diffusion experiment of ethylene glycol aqueous solution, the obtained concentration-dependent diffusion coefficients are in good agreement with literature values. On the other hand, the obtained polynomial D(C) has been used to calculate refractive index profiles (nn(z, t)s). Based on the nn(z, t)s, ray tracing method has been applied to simulate the diffusion images, which fit the experimental images very well over a wider range of diffusion time, demonstrating that the proposed method is reliable in rapidly measuring concentration-dependent liquid diffusion coefficients with high accuracy and stability. © 2019","31","Diffusion","Ethylene - Ethylene glycol - Finite difference method - Lenses - Liquids - Optical data processing - Polynomials - Ray tracing - Refractive index - Solution mining","Concentration dependent diffusion coefficients - Concentration-dependent - Cylindrical lens - Finitedifference methods (FDM) - Infinite dilute solutions - Liquid diffusion coefficient - Ray-tracing method - Refractive index profiles","502.1 Mine and Quarry Operations - 723.2 Data Processing and Image Processing - 741.1 Light/Optics - 741.3 Optical Devices and Systems - 804.1 Organic Compounds - 921.1 Algebra - 921.6 Numerical Methods",,"Number: 11804296, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","We acknowledge the financial support from National Natural Science Foundation of China (NSFC) (Grant no. 11804296), Joint Key Project of Yunnan Province (Grant no. 2018FY001-020) and Yunnan Provincial Department of Education Fund (Grant no. 2016CYH05).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Evaluation of sports visualization based on wearable devices","20175204572933","","Wang, Bin (1) ","(1) Yunnan Normal University, Yunnan, China ","Wang, Bin(wangbin@ynnu.edu.cn) ","International Journal of Emerging Technologies in Learning","Int. J. Emerg. Technol. Learn.","","Kassel University Press GmbH, Diagonale 10, Kassel, 34127, Germany","12","12","119-126","2017","","","","2017","English","18688799","18630383","","","10.3991/ijet.v12i12.7962","","","","","","","Journal article (JA)","In order to visualize the physical education classroom in school, we create a visualized movement management system, which records the student's exercise data efficiently and stores data in the database that enables virtual reality client to call. Each individual's exercise data are gathered as the source material to study the law of group movement, playing a strategic role in managing physical education. Through the combination of wearable devices, virtual reality and network technology, the student movement data (time, space, rate, etc.) are collected in real time to drive the role model in virtual scenes, which visualizes the movement data. Moreover, the Markov chain based algorithm is used to predict the movement state. The test results show that this method can quantize the student movement data. Therefore, the application of this system in PE classes can help teacher to observe the students' real-time movement amount and state, so as to improve the teaching quality.","11","Students","Digital storage - Education computing - Information management - Markov processes - Sports - Teaching - Virtual reality - Visualization - Wearable technology","Management systems - Network technologies - Physical education - School sports - Sports simulation - Sports visualizations - Teaching quality - Wearable","461.3 Biomechanics, Bionics and Biomimetics - 722.1 Data Storage, Equipment and Techniques - 723 Computer Software, Data Handling and Applications - 922.1 Probability Theory",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
