Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Tectonic genesis of the Santaishan peridotite in western Yunnan and its geological significance: evidence from geology, mineralogy and petrogeochemistry","20181304958874","","Wang, Yixuan (1); Wang, Genhou (1); Yuan, Guoli (1); Wang, Xingjun (1); Lü, Yong (2); Lin, Yu (2) ","(1) School of Earth Sciences and Resources, China University of Geosciences(Beijing), Beijing; 100083, China (2) Institute of Karst Geology, Chinese Academy of Geological Sciences, Guilin; 541004, China ","Wang, Genhou(wgh@cugb.edu.cn) ","Earth Science Frontiers","Earth Sci. Front.","","Science Frontiers editorial department","25","1","138-156","January 1, 2018","","","","2018","Chinese","10052321","","","","10.13745/j.esf.yx.2017-6-11","","","","","","","Journal article (JA)","Gangdise-Tengchong Block is one of most significant components of East-Tethyan orogenic belt and therefore is the key to explore the evolution of Tethys. An outcrop of Santaishan ophiolites tectonically located in the Gaoligong-Ruili fault zone and exposed as part of an accretionary complex, consist mainly of dunites and harzburgites that are dominated by Mg-peridotites (Fo=90-93), enstatite (En=89-92) and Cr-spinel (Cr#=54-78). Highly depleted modal, mineral and bulk rock compositions of the dunites and harzburgites indicate both rocks were residues from high degree partial melting (25%-35%) in the spinel stability field. These rocks, lacking typical MORB-type chondrite-normalized Rare Earth Element (REE) patterns, display a pattern of slightly enriched LREE and weak depletion of HREE. These characteristics, combined with the rocks' mineral and whole-rock compositions, which lie between those of abyssal and forearc peridotites, imply that the selective enrichments of LREE and Pb were the result of melt-rock interactions. This study suggests a two-stage model for the genesis of peridotites, i.e., these rocks originated from a MORB upper mantle source and were subsequently trapped to form part of a mantle wedge above a subduction zone. Comparative observations on the ophiolitic massifs along the entire YZSZ (Yarlung Zongbo Suture Zone) further suggest that the tectonic setting of the Santaishan ophiolites is similar to YZSZ. © 2018, Editorial Office of Earth Science Frontiers. All right reserved.","56","Minerals","Rare earths - Rocks - Tectonics","Accretionary complex - Bulk-rock composition - Geological significance - Mantle peridotites - Selective enrichment - Spinel - Western yunnan - Yarlung Zongbo subduction complex","481.1 Geology - 482.2 Minerals - 804.2 Inorganic Compounds",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The source of primitive magma for the Jinbaoshan PGE-rich intrusion, western Yunnan: constraints from PGE contents and Sr-Nd isotopes","20190506455155","","Lu, Yiguan (1, 2); He, Wenyan (2) ","(1) Tianjin Center of Geological Survey, China Geological Survey, Tianjin; 300170, China (2) State Key Laboratory of Geological Processes and Mineral Resources, China University of Geosciences, Beijing; 100083, China ","He, Wenyan(wyhe@cugb.edu.cn) ","Earth Science Frontiers","Earth Sci. Front.","","Science Frontiers editorial department","25","6","196-208","November 1, 2018","","","","2018","Chinese","10052321","","","","10.13745/j.esf.sf.2018.11.3","","","","","","","Journal article (JA)","The Jinbaoshan complex is located in the west margin of the Yangtze Plate, adjacent to the northern part of the Ailaoshan orogenic belt. It contains abundant Pt-Pd resources and is a large magmatic PGE deposit in the Emeishan Large Igneous Province (ELIP). The complex is mainly composed of wehrlites with ore body presented as stratoid or lentoid in wehrlites. Mantle is the most important source of forming the Ni and PGE deposits, thus the study of Ni, Cu and PGE geochemical behavior is important for understanding the genesis of magmatic Ni-Cu-PGE deposits. In this work we determined the PGE and Sr-Nd isotope contents in wehrlites from the Jinbaoshan intrusion. Combined with PGE studies on different series of rocks in the ELIP and research on the Dsul/sil for Ni, Cu and PGE by previous researchers, we suggest that the primitive magma is formed by moderate to high degrees of melting (25% -40%), resulting in 12.8 ppb Pd, 9.8 ppb Pt, 0.6 ppb Rh, and 0.7 ppb Ir, close to the contents of the ELIP picrite. The Jinbaoshan intrusion has experienced 10% -20% crustal contamination from the Yangtze upper crust during magma evolution. Based on the batch partial melting formula and Dmineral/melt parameters for the PGE, the PGE contents of Jinbaoshan mantle were calculated to be 5.3×10-9 Pd, 7.5×10-9 Pt, 0.75×10-9 Rh, and 1.5×10-9 Ir. Compared to primitive mantle, the mantle of the Jinbaoshan intrusion does not show obvious PGE enrichment. Therefore we may conclude that a large magmatic PGE deposit could be formed by moderate to high degrees of mantle melting accompanied by large scale mixing of magma and sulfides. © 2018, Editorial Office of Earth Science Frontiers. All right reserved.","78","Copper","Binary alloys - Deposits - Isotopes - Melting - Neodymium alloys - Ore deposits - Palladium alloys - Platinum alloys - Strontium alloys - Sulfur compounds","Crustal contamination - Emeishan large igneous provinces - Geochemical behaviors - Jinbaoshan - Magma evolution - Magma sources - Partial melting - Western yunnan","544.1 Copper - 547.1 Precious Metals - 547.2 Rare Earth Metals - 549.2 Alkaline Earth Metals - 802.3 Chemical Operations",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on bacterial diversity in traditional sour whey of Yunnan province","20174804452770","","Wang, Yujing (1); Guo, Jie (2); Huang, Aixiang (1) ","(1) College of Food Science and Technology, Yunnan Agricultural University, Kunming; Yunnan; 650201, China (2) College of Long Run Pu-erh Tea, Yunnan Agricultural University, Kunming; 650201, China ","Huang, Aixiang(aixianghuang@126.com) ","Journal of Food Processing and Preservation","J. Food Process. Preserv.","","Blackwell Publishing Ltd","42","3","","March 2018","","","","2018","English","01458892","17454549","","","10.1111/jfpp.13553","e13553","","","","","","Journal article (JA)","By natural whey fermentation, the sour whey is the natural milk coagulant for the traditional Yunnan milk processing. The dominant lactic acid bacteria resource is worth exploring. Based on the Illumina MiSeq sequencing platform, the 16S rRNA sequence of 18 samples of sour whey collected from Shangri-La, Dehong, Kunming, and Dali were determined by Paired-End method and compared with SILVA database. The diversity of bacterial community and the bacterial composition of each classification level in sour whey were analyzed. The results showed that: the flora of sour whey of these four districts mainly consisted of 7 phylum and 38 genera. The relative abundance of gene sequence of Lactobacillus and Lactococcus accounts for 63.1% and 19.4% of total bacterial count in sour whey, which are the dominant genera. Found the bacterial diversity of sour whey may a result of different geographical locations. This study provided the theoretical basis for the study of bacterial diversity of Yunnan sour whey and the development and utilization of lactic acid bacteria resources. Practical applications: The sour whey is a traditional dairy product in Yunnan province of China, which products have a long history, making the lactic acid bacteria contained in traditional dairy products is extremely rich in biological diversity. The aim of this research was to hope reproduce the diversity of lactic acid bacteria in sour whey, to the greatest degree of digging, collection and preservation of these known and unknown lactic acid bacteria, it will be used in fermented food for the future sustainable utilization of lactic acid bacteria resources and the improvement of dairy industry core technology has important significance. © 2017 Wiley Periodicals, Inc.","34","Lactic acid","Bacteria - Dairies - Dairy products - RNA","Bacterial community - Bacterial composition - Bacterial diversity - Development and utilizations - Geographical locations - Lactic acid bacteria - Sustainable utilization - Total bacterial count","461.2 Biological Materials and Tissue Engineering - 804.1 Organic Compounds - 822.1 Food Products Plants and Equipment - 822.3 Food Products",,"Number: 2016KJTX008, Acronym: -, Sponsor: -; Number: 2014ZA001, Acronym: -, Sponsor: -; Number: 1782, Acronym: -, Sponsor: -; ","This research was supported by Modern Dairy Industrial Technology System Program of Yunnan (No. 2016KJTX008); Industry Leading Technical Program of Yunnan (Yunnan D & R Commission [2014] No. 1782); High Quality Probiotic Strain Selection and Plateau Characteristics Dairy Industry of Yunnan (No. 2014ZA001) and the Key Laboratory of Food Processing and Safety Control University in Yunnan for their financial support. We are also grateful to Cunchao Zhao, Qiuye Lin, Qiuping Wang, Hongyan Wang and Liang Tao for their help in this project.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on mineral processing technology of coal pyrite in Yunnan","20141117442721","","Li, Ming Ming (1); Shao, Yan Hai (1); Xu, Shuan (1) ","(1) Kunming University of Science and Technology, Kunming, 650093, China ","Shao, Y. H.(csusyh@126.com) ","Applied Mechanics and Materials","Appl. Mech. Mater.","","Trans Tech Publications","522-524","","1480-1483","2014","Environmental Protection and Sustainable Development","","","2014","English","16609336","16627482","","9783038350224","10.4028/www.scientific.net/AMM.522-524.1480","","2013 2nd International Conference on Sustainable Energy and Environmental Engineering, ICSEEE 2013","December 28, 2013 - December 29, 2013","Shenzhen, China","102944","","Conference article (CA)","Based on the analysis of the properties of a high carbon pyrite from Yunnan, a series tests on gravity concentration and flotation were carried out. According to this basis, a closed-circuit flotation test scheme was worked out, which obtained a fine quality pyrite concentrate with a sulfur grade of 38.24%, comprehensive sulfur recovery of 70.87% and carbon content of only 0.87%. © (2014) Trans Tech Publications, Switzerland.","2","Pyrites","Carbon - Flotation","Carbon content - Coal pyrites - Flotation tests - Gravity concentration - High carbons - Mineral processing - Reverse flotation - Sulfur recovery","533.1 Ore Treatment - 545.1 Iron - 804 Chemical Products Generally",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The conservation and management of plateau wetlands in Yunnan Province, China","20190206359808","","Li, Wei (1); He, Shuqiang (2) ","(1) Yunnan Academy of Biodiversity, Southwest Forestry University, Kunming, China (2) Department of Ecotourism, Southwest Forestry University, Kunming, China ","Li, Wei(ww0592@gmail.com) ","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","","Institute of Physics Publishing","208","1","","December 20, 2018","2018 International Conference on Air Pollution and Environmental Engineering, APEE 2018","","1 of 1","2018","English","17551307","17551315","","","10.1088/1755-1315/208/1/012108","012108","2018 International Conference on Air Pollution and Environmental Engineering, APEE 2018","October 26, 2018 - October 28, 2018","Hong Kong, China","143584","","Conference article (CA)","Wetland represents an important type of ecosystem that supports the development of human society. As a unique category of wetland ecosystem, plateau wetlands play a key role in maintaining biodiversity and providing ecosystem functions and services. The current study focuses on five major aspects that are closely related to the protection and management of plateau wetlands in Yunnan Province, China, including wetland monitoring and assessment, ecological restoration practice, the establishment of protection and management system, cross-sector communication and cooperation, and the development of public education programs. Also, based on lessons from successful experiences in wetland protection and management on a national and international scale, as well as an analysis of current situation and existing problems in current practice of protecting plateau wetland in Yunnan Province, we put together some suggestions to help protect and manage these precious wetlands in Yunnan from the perspective of sustainable development. © Published under licence by IOP Publishing Ltd.","16","Wetlands","Air pollution - Biodiversity - Ecosystems - Sustainable development","Current practices - Ecological restoration - Ecosystem functions - Existing problems - International scale - Monitoring and assessment - Protection and management - Public education programs","451 Air Pollution - 454 Environmental Engineering - 454.3 Ecology and Ecosystems",,"Number: 111403, Acronym: SWFU, Sponsor: Southwest Forestry University; Number: 31460158, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was financially supported by the National Natural Science Foundation of China (31460158, 31760175), and the Scientific Research Foundation of Southwest Forestry University (111403).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Zircon SHRIMP U-Pb geochronology, geochemistry and petrogenesis of the upper Eocene Shuangmaidi peraluminous granite in Baoshan Block, Western Yunnan Terrain, southwestern China","20112714116166","","Huang, JingNing (1, 6); Chen, YongQing (1); Zhai, XiaoMing (2); Lu, YingXiang (3); Xie, YongFu (4); Cheng, ZhiZhong (5) ","(1) School of Earth Science and Mineral Resources, China University of Geosciences, Beijing 100083, China (2) College of Lake County, 19351 W. Washington St, Grayslake, IL 60030, United States (3) Yunnan Geological Survey, Kunming 650051, China (4) Baoshan Branch Company, Yunnan Company of Mineral Resources, Baoshan 678000, China (5) Institute of Exploration Geophysics and Geochemistry, Chinese Academy of Geological Sciences, Langfang 065000, China (6) The Geological Museum of China, Beijing 100034, China ","Chen, Y.(yqchen@cugb.edu.cn) ","Science China Earth Sciences","Sci. China Earth Sci.","","Science in China Press, 16 Donghuangchenggen North Street, Beijing, PR 100717, China","54","7","982-997","July 2011","","","","2011","English","16747313","","","","10.1007/s11430-011-4200-7","","","","","","","Journal article (JA)","The Baoshan Block is tectonically located in the middle segment of the Sibumasu plate. Granitic magmatism within the Baoshan Block has been considered weakly active due mainly to very limited exposures during the Himalaya orogenic episode. The geochronological study on the buried Shuangmaidi granite has confirmed the existence of the Cenozoic granitoids in the Baoshan Block. The present study indicates that: (1) It is medium- to coarse-grained two mica phyric granite, characterized by high SiO2 (73.55%-77.16%) and low CaO (0.34%-1.38%) contents, with a total alkalis (K2O+Na2O) of 5.22%-8.03%, K2O/Na2O ratios of 0.24-1.79, and total rare earth elements (ΣREE) of the granite between 85 and 125 ppb. All samples are enriched in light REE and exhibit medium negative Eu anomalies; and they show pronounced negative anomalies in Ba, Sr, Ti, and Nb but significant positiv;;e anomalies in K, Rb, U, Th, and Pb on mantle-normalized trace element patterns, indicating typically peraluminous to strongly peraluminous S-type granite. (2) The zircon SHRIMP U-Pb ages of the granite are 36.27±0.48 Ma for the samples from ZK7-1 and 35.78±0.49 Ma for those from ZK0-1, respectively. The similar zircon ages from these two drill cores may suggest that the granite samples come from the same buried pluton. (3) 206Pb/204Pb values of the granite vary from 20.115 to 25. 359, 207Pb/204Pb from 15.776 to 16.160, and 208Pb/204Pb from 39.236 to 41.285, showing the characteristics of radioactive lead anomaly of the upper crust. The (87Sr/86Sr)i values calculated on the average age of the two-mica orthoclase granite (36 Ma) range from 0.72524 to 0.77503 and e{open}Nd(t) values vary from -10.9 to-11.7.These data, along with the depleted-mantle Nd modal ages of 1.73-1.80 Ga, imply that the granites might have formed from partial melting of the Precambrian crystal basements. (4) On the Hf-Rb-Ta diagram, almost all the samples fall within the field of post-collision tectonic setting. The CaO/Na2O and Al2O3/TiO2 ratios suggest that the granitic magma may have formed from partial melting of clay-rich crustal materials with a possible melting temperature of about 900°C and a possible crystallization temperature of 775-795°C. (5) During the post collision of the Himalaya orogen, with the southeastward extrusion of the Indochina continent resulting from the continuous northward indentation of the India continent into the Asia, the Gaoligong Fault, as the western boundary of the Indochina continent, moved in the dextral strike-slip on a large scale to trigger partial melting of the thickened crust, and the peraluminous granitic magma from which the Shuangmaidi two-mica orthoclase granite derived was formed. © 2011 Science China Press and Springer-Verlag Berlin Heidelberg.","72","Granite","Barium - Core drilling - Europium - Gallium - Geochemistry - Geochronology - Hafnium - Lead - Melting - Mica - Neodymium - Rubidium - Shellfish - Silicon compounds - Sodium - Strontium - Structural geology - Titanium dioxide - Trace elements - Zircon","Baoshan Block - Cenozoic - Coarse-grained - Crustal materials - Crystallization temperature - Drill core - Granitic magmas - Granitoids - Himalayan post-collision orogenic setting - Himalayas - Magmatisms - Partial melting - Peraluminous - Petrogenesis - Post-collision - Precambrian - southwestern China - Tectonic settings - Trace element patterns - U-Pb ages - U-Pb geochronology - Upper crust - Western boundary - Western yunnan - Zircon age","549 Nonferrous Metals and Alloys - 547.2 Rare Earth Metals - 546.1 Lead and Alloys - 531.1 Metallurgy - 804.2 Inorganic Compounds - 511.1 Oil Field Production Operations - 481.2 Geochemistry - 481.1 Geology - 461.9 Biology - 482.2 Minerals",,"Number: 2006BAB01A03, Acronym: -, Sponsor: -; Number: 2006BAB01A01, Acronym: -, Sponsor: -; Number: -, Acronym: CAAS, Sponsor: Chinese Academy of Agricultural Sciences; Number: -, Acronym: CGS, Sponsor: China Geological Survey; Number: 40972232, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 40772197, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","We sincerely thank Prof. Mo Xuanxue, Prof. Wu Cailai, and two anonymous reviewers who carefully read through this manuscript and made insightful suggestions. We are grateful to the following colleagues who have helped us complete various sample analyses for this research from the following institutions: Institute of Exploration Geophysics and Geochemistry, Chinese Academy of Geological Sciences; Beijing SHRIMP Center of Chinese Academy of Geological Sciences; The Isotope Lab of Yichang Geological Survey Center, China Geological Survey. This study was supported by National Natural Science Foundation of China (Grant Nos. 40772197, 40972232), National High-Tech Research & Development (Grant No. 2006BAB01A03) and National Support Program of Science & Technology (Grant Nos. 2006BAB01A01, 2006BAB01A03).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Geological and isotopic constraints on the origin of the Anle carbonate-hosted Zn-Pb deposit in northwestern Yunnan Province, SW China","20160501859287","","Zhou, Jia-Xi (1); Luo, Kai (1, 2); Li, Bo (3); Huang, Zhi-Long (1); Yan, Zai-Fei (1) ","(1) State Key Laboratory of Ore Deposit Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang; 550081, China (2) University of Chinese Academy of Sciences, Beijing; 100049, China (3) Faculty of Land Resource and Engineering, Kunming University of Science and Technology, Kunming; 650093, China ","Zhou, Jia-Xi(zhoujiaxi@vip.gyig.ac.cn) ","Ore Geology Reviews","Ore Geol. Rev.","","Elsevier B.V.","74","","88-100","2016","","","","2016","English","01691368","","","","10.1016/j.oregeorev.2015.11.019","","","","","","","Journal article (JA)","The Anle Zn-Pb deposit, hosted by Upper Cambrian dolostone, is located in the southern Songpan-Ganzi Block in southwest China. In this deposit, ore bodies occur as stratiform lenses and consist of galena, sphalerite and pyrite as ore minerals, and quartz, dolomite and calcite as gangue minerals. The mineralization shows mainly vein, banded and brecciated structures. Four ore bodies have been found in the Anle deposit, with a combined 2.0milliontonnes (Mt) of sulfide ores at average grades of 1.64wt.% Pb, 6.64wt.% Zn and 45g/t Ag. Brown, brownish-yellow and yellow sphalerite samples have δ66Zn values ranging from +0.08 to +0.10‰ (average+0.09‰, n=3), +0.12 to +0.38‰ (average+0.24‰, n=8) and +0.40 to +0.50‰ (average+0.46‰, n=3), respectively. We interpret the progressively heavier Zn isotopes from brown to yellow sphalerite as being led by kinetic Raleigh fractional crystallization. Calcite samples have δ13CPDBand δ18OSMOWvalues ranging from -4.8 to -0.2‰ (average -1.7‰, n=7) and +17.9 to +21.4‰ (average +19.6‰, n=7), respectively. Whole-rock δ13CPDBand δ18OSMOWvalues of the Cambrian ore-hosting dolostone range from +0.1 to +1.1‰ (average +0.6‰, n=3) and +23.2 to +24.1‰ (average +23.6‰, n=3), respectively. This suggests that carbon in the ore-forming fluids was provided by the host dolostone through carbonate dissolution. δ34SCDTvalues of sulfide samples range between -1.3‰ and +17.8‰ with an average value of +6.3‰ (n=25), lower than evaporites (such as barite +19.8‰) in the overlaying Lower Ordovician sedimentary strata. The data suggest that sulfur in the hydrothermal fluids were derived from evaporites by thermo-chemical sulfate reduction (TSR).206Pb/204Pb,207Pb/204Pb and208Pb/204Pb ratios for sulfide minerals range from 17.63 to 17.86, 15.58 to 15.69 and 37.62 to 37.95, respectively. The data are similar to those of the age-corrected Cambrian ore-hosting dolostone (206Pb/204Pb=17.70-17.98,207Pb/204Pb=15.58-15.65 and208Pb/204Pb=37.67-38.06), but lower than those of age-corrected Ordovician sandstone and slate (206Pb/204Pb=18.54-19.58,207Pb/204Pb=15.73-15.81 and208Pb/204Pb=38.44-39.60). This indicates that ore Pb was most likely to be derived from the Cambrian ore-hosting dolostone. Therefore, our new geological and isotopic evidence suggests that the Anle Zn-Pb deposit is best classified to be an epigenetic carbonate-hosted Mississippi Valley-type (MVT) deposit. © 2015 Elsevier B.V.","78","Zinc","Binary alloys - Calcite - Carbonation - Deposits - Geology - Isotopes - Lead zinc deposits - Pyrites - Sulfate minerals - Zinc sulfide","Fractional crystallization - Hydrothermal fluids - Northwestern Yunnan - Ore-forming fluid - Pb isotopes - Sedimentary strata - Songpan-Ganzi Block - Southwest China","481.1 Geology - 482.2 Minerals - 546.3 Zinc and Alloys - 802.2 Chemical Reactions - 804.2 Inorganic Compounds",,"Number: 2014CB440905, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was financially supported by the 12th Five-Year Plan Project of the State Key Laboratory of Ore deposit Geochemistry, Chinese Academy of Sciences (No. SKLODG-ZY125-02), the National Basic Research Program of China (No. 2014CB440905) and the National Natural Science Foundation of China (Nos. 41163001 and 41402072). Thanks are given to Prof. Xiang-Kun Zhu, Prof. Mei-Fu Zhou and Prof. Philippe Muchez for useful discussions. Comments and suggestions from Prof. Franco Pirajno (Editor-in-Chief) and two anonymous reviewers have greatly enhanced the paper.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Geological and isotopic constraints on the origin of the Anle carbonate-hosted Zn-Pb deposit in northwestern Yunnan Province, SW China","20154801601635","","Zhou, Jia-Xi (1); Luo, Kai (1, 2); Li, Bo (3); Huang, Zhi-Long (1); Yan, Zai-Fei (1) ","(1) State Key Laboratory of Ore Deposit Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang; 550081, China (2) University of Chinese Academy of Sciences, Beijing; 100049, China (3) Faculty of Land Resource and Engineering, Kunming University of Science and Technology, Kunming; 650093, China ","Zhou, Jia-Xi(zhoujiaxi@vip.gyig.ac.cn) ","Ore Geology Reviews","Ore Geol. Rev.","","Elsevier B.V.","74","","88-100","April 01, 2016","","","","2016","English","01691368","","","","10.1016/j.oregeorev.2015.11.019","","","","","","","Journal article (JA)","The Anle Zn-Pb deposit, hosted by Upper Cambrian dolostone, is located in the southern Songpan-Ganzi Block in southwest China. In this deposit, ore bodies occur as stratiform lenses and consist of galena, sphalerite and pyrite as ore minerals, and quartz, dolomite and calcite as gangue minerals. The mineralization shows mainly vein, banded and brecciated structures. Four ore bodies have been found in the Anle deposit, with a combined 2.0milliontonnes (Mt) of sulfide ores at average grades of 1.64wt.% Pb, 6.64wt.% Zn and 45g/t Ag. Brown, brownish-yellow and yellow sphalerite samples have δ66Zn values ranging from +0.08 to +0.10‰ (average+0.09‰, n=3), +0.12 to +0.38‰ (average+0.24‰, n=8) and +0.40 to +0.50‰ (average+0.46‰, n=3), respectively. We interpret the progressively heavier Zn isotopes from brown to yellow sphalerite as being led by kinetic Raleigh fractional crystallization. Calcite samples have δ13CPDBand δ18OSMOWvalues ranging from -4.8 to -0.2‰ (average -1.7‰, n=7) and +17.9 to +21.4‰ (average +19.6‰, n=7), respectively. Whole-rock δ13CPDBand δ18OSMOWvalues of the Cambrian ore-hosting dolostone range from +0.1 to +1.1‰ (average +0.6‰, n=3) and +23.2 to +24.1‰ (average +23.6‰, n=3), respectively. This suggests that carbon in the ore-forming fluids was provided by the host dolostone through carbonate dissolution. δ34SCDTvalues of sulfide samples range between -1.3‰ and +17.8‰ with an average value of +6.3‰ (n=25), lower than evaporites (such as barite +19.8‰) in the overlaying Lower Ordovician sedimentary strata. The data suggest that sulfur in the hydrothermal fluids were derived from evaporites by thermo-chemical sulfate reduction (TSR).206Pb/204Pb,207Pb/204Pb and208Pb/204Pb ratios for sulfide minerals range from 17.63 to 17.86, 15.58 to 15.69 and 37.62 to 37.95, respectively. The data are similar to those of the age-corrected Cambrian ore-hosting dolostone (206Pb/204Pb=17.70-17.98,207Pb/204Pb=15.58-15.65 and208Pb/204Pb=37.67-38.06), but lower than those of age-corrected Ordovician sandstone and slate (206Pb/204Pb=18.54-19.58,207Pb/204Pb=15.73-15.81 and208Pb/204Pb=38.44-39.60). This indicates that ore Pb was most likely to be derived from the Cambrian ore-hosting dolostone. Therefore, our new geological and isotopic evidence suggests that the Anle Zn-Pb deposit is best classified to be an epigenetic carbonate-hosted Mississippi Valley-type (MVT) deposit. © 2015 Elsevier B.V..","78","Zinc","Binary alloys - Calcite - Carbonation - Deposits - Geology - Isotopes - Lead zinc deposits - Pyrites - Sulfate minerals - Zinc sulfide","Fractional crystallization - Hydrothermal fluids - Northwestern Yunnan - Ore-forming fluid - Pb isotopes - Sedimentary strata - Songpan-Ganzi Block - Southwest China","481.1 Geology - 482.2 Minerals - 546.3 Zinc and Alloys - 802.2 Chemical Reactions - 804.2 Inorganic Compounds",,"Number: SKLODG-ZY125-02, Acronym: CAS, Sponsor: Chinese Academy of Sciences; Number: 2014CB440905, Acronym: -, Sponsor: -; Number: 41163001, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 41402072, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was financially supported by the 12th Five-Year Plan Project of the State Key Laboratory of Ore deposit Geochemistry, Chinese Academy of Sciences (No. SKLODG-ZY125-02 ), the National Basic Research Program of China (No. 2014CB440905 ) and the National Natural Science Foundation of China (Nos. 41163001 and 41402072 ). Thanks are given to Prof. Xiang-Kun Zhu, Prof. Mei-Fu Zhou and Prof. Philippe Muchez for useful discussions. Comments and suggestions from Prof. Franco Pirajno (Editor-in-Chief) and two anonymous reviewers have greatly enhanced the paper.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on Factors Influencing the Choice of Foreign Students to Study in China—Taking Yunnan as an Example","20191706823701","","Zhang, Lei (1) ","(1) School of Tourism and Geographical Science, Yunnan Normal University, Kunming; 650500, China ","Zhang, Lei(zlei2308@163.com) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","","Springer Verlag","929","","711-719","2019","Application of Intelligent Systems in Multi-modal Information Analytics","","1 of 1","2019","English","21945357","","","9783030157388","10.1007/978-3-030-15740-1_94","","International Conference on Intelligent Systems Applications in Multi-modal Information Analytics, 2019","February 19, 2019 - February 20, 2019","Shenyang, China","225009","","Conference article (CA)","In this study, the reasons for 215 foreign students from nine countries including Thailand, Vietnam, Laos, Myanmar and Bangladesh to study in Yunnan were analyzed and explored by using the revised questionnaire on the factors of choosing to study abroad (Likert 5 level Scale). Through descriptive analysis, factor analysis, correlation analysis and other statistical methods, this paper conducts in-depth investigation and research on the multiple influence factors for foreign students to choose Yunnan as their study destination, and provides useful research results and reference suggestions for adjusting and improving the educational environment and mechanism of foreign students in Yunnan. © 2019, Springer Nature Switzerland AG.","10","Modal analysis","Intelligent systems - Students","Choice of studying abroad - Correlation analysis - Descriptive analysis - Educational environment - Foreign students - Influence factor - Research results - Study abroad","723.4 Artificial Intelligence - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Developing E-government and enhancing the modernization of public administration: A case study of e-govemment development in Yunnan Province, the People's Republic of China","20110913701687","","Wang, Zhihui (1); Song, Guangxing (1) ","(1) School of Public Management, Yunnan University of Finance and Economics, Kunming, 650221, China ","Wang, Z. ","Proceedings - 2010 International Conference on Management of e-Commerce and e-Government, ICMeCG 2010","Proc. - Int. Conf. Manage. e-Commer. e-Gov., ICMeCG","","IEEE Computer Society","","","232-235","2010","Proceedings - 2010 International Conference on Management of e-Commerce and e-Government, ICMeCG 2010","","","2010","English","","","","9780769542454","10.1109/ICMeCG.2010.55","5628666","","","","","","Conference article (CA)","Taking the development of e-government in Yunnan Province as an example, this paper argues that there are five basic functions of e-government: publishing government information, providing an online service, accelerating resource-sharing, improving administrative efficiency. More importantly, this paper points out that developing e-government during an information era is an important step in creating a new modern and service-centered government. © 2010 IEEE.","6","Government data processing","Modernization - Public administration","Administrative reform - Basic functions - E-governments - Government information - Information eras - On-line service - People's Republic of China - Resource sharing","723.2 Data Processing and Image Processing - 971 Social Sciences",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
